"Date","GE.Open","GE.High","GE.Low","GE.Close","GE.Volume","GE.Adjusted"
2020-04-08,35.7860870361328,36.7829132080078,35.1879920959473,36.3841857910156,18589124,35.3709373474121
2020-04-09,37.1318054199219,37.5803756713867,35.337516784668,35.5867233276367,25701070,34.5956802368164
2020-04-13,35.5368804931641,35.5368804931641,33.6927528381348,34.9886283874512,18874790,34.0142364501953
2020-04-14,35.3873596191406,36.0851364135742,34.0914840698242,34.5400543212891,21481602,33.5781593322754
2020-04-15,33.5432281494141,33.5432281494141,31.6492557525635,32.3968772888184,27732155,31.4946689605713
2020-04-16,32.2971954345703,32.5962409973145,30.9016361236572,31.101001739502,33241115,30.2348804473877
2020-04-17,32.2473526000977,34.5898971557617,31.5994148254395,34.0914840698242,33287181,33.1420860290527
2020-04-20,32.9451332092285,33.6429100036621,32.197509765625,32.4467163085938,20001786,31.5431213378906
2020-04-21,31.8486213684082,32.7956085205078,31.4000492095947,32.2971954345703,15539929,31.3977661132812
2020-04-22,32.8454475402832,33.0946578979492,31.8984622955322,32.0479888916016,15398901,31.1554985046387
2020-04-23,32.197509765625,33.5930671691895,32.0479888916016,32.4965591430664,16611930,31.5915794372559
2020-04-24,32.8454475402832,32.8952903747559,31.150842666626,31.20068359375,31222349,30.3317909240723
2020-04-27,31.7987804412842,32.2473526000977,31.5495738983154,32.0479888916016,21475783,31.1554985046387
2020-04-28,32.7457656860352,34.4902114868164,32.7457656860352,33.8921165466309,28223273,32.9482612609863
2020-04-29,33.2940216064453,34.3905296325684,32.4965591430664,32.7956085205078,45188986,31.8822975158691
2020-04-30,32.6959266662598,33.9917984008789,31.9483051300049,33.8921165466309,35254082,32.9482612609863
2020-05-01,33.2441787719727,33.5930671691895,31.9483051300049,32.3968772888184,24151935,31.4946689605713
2020-05-04,31.4000492095947,31.4498901367188,30.6524295806885,30.9514770507812,27457604,30.0895214080811
2020-05-05,31.3003673553467,32.197509765625,30.7022705078125,30.9016361236572,23474184,30.0410671234131
2020-05-06,30.9016361236572,31.150842666626,29.7552852630615,29.8051261901855,23525367,28.97509765625
2020-05-07,30.203857421875,31.20068359375,30.203857421875,30.4530639648438,20196745,29.6049900054932
2020-05-08,30.9514770507812,31.5495738983154,30.7022705078125,31.3502082824707,18787072,30.4771480560303
2020-05-11,31.101001739502,31.150842666626,30.5527477264404,30.8517951965332,14414337,29.9926166534424
2020-05-12,31.0013198852539,31.3003673553467,29.9048099517822,29.9048099517822,19191335,29.07200050354
2020-05-13,29.9048099517822,30.0044918060303,27.3130588531494,28.8581409454346,47299141,28.054479598999
2020-05-14,28.0108375549316,29.4063968658447,27.3130588531494,28.4095687866211,28130338,27.6184043884277
2020-05-15,27.9609966278076,28.2102031707764,27.3130588531494,27.3628997802734,25779038,26.600887298584
2020-05-18,28.6089344024658,32.3470344543457,28.6089344024658,31.2505264282227,51073738,30.3802394866943
2020-05-19,31.3502082824707,31.7489395141602,30.3533802032471,30.9514770507812,21766084,30.0895214080811
2020-05-20,31.5495738983154,32.2473526000977,31.3502082824707,31.9981460571289,18315596,31.1070442199707
2020-05-21,31.9981460571289,32.6460838317871,31.5495738983154,32.2971954345703,19827132,31.3977661132812
2020-05-22,32.2971954345703,32.2971954345703,31.2505264282227,31.9483051300049,13961540,31.05859375
2020-05-26,33.8422775268555,34.5898971557617,33.8422775268555,33.8921165466309,25984590,32.9482612609863
2020-05-27,36.1349792480469,37.0321235656738,35.337516784668,36.334342956543,29644242,35.3224792480469
2020-05-28,37.331169128418,37.331169128418,33.5930671691895,33.7924346923828,27831269,32.8513717651367
2020-05-29,32.6959266662598,33.4933853149414,32.097827911377,32.7457656860352,25942336,31.8338451385498
2020-06-01,32.7956085205078,33.9917984008789,32.3470344543457,33.6927528381348,15083601,32.7544479370117
2020-06-02,34.3905296325684,35.7860870361328,34.1911659240723,35.1381492614746,22787385,34.1595993041992
2020-06-03,35.9854545593262,36.9822807312012,35.7860870361328,36.6832313537598,24642090,35.6616592407227
2020-06-04,36.434024810791,38.6270446777344,35.7362480163574,38.577205657959,25118482,37.5028877258301
2020-06-05,42.1159400939941,42.6641960144043,39.0257759094238,39.2749824523926,33669153,38.1812400817871
2020-06-08,40.9695892333984,42.7140350341797,40.4213333129883,42.1657791137695,31792699,40.991527557373
2020-06-09,40.8200645446777,40.9197463989258,39.3746643066406,39.9727630615234,23603936,38.8595771789551
2020-06-10,39.7235565185547,39.7733955383301,37.4806938171387,37.9292678833008,23465356,36.8729820251465
2020-06-11,35.1879920959473,36.6333923339844,34.0914840698242,34.6397361755371,24979842,33.6750564575195
2020-06-12,36.5835494995117,37.0321235656738,35.2876739501953,36.1349792480469,20261430,35.1286735534668
2020-06-15,34.6397361755371,36.6333923339844,34.1413230895996,36.0851364135742,20497800,35.0802154541016
2020-06-16,38.5273628234863,38.577205657959,36.334342956543,37.2314872741699,19694772,36.194652557373
2020-06-17,37.3810119628906,37.5305366516113,35.8857727050781,36.0851364135742,15090141,35.0802154541016
2020-06-18,35.5368804931641,36.4838676452637,34.9886283874512,36.2845001220703,15729550,35.2740249633789
2020-06-19,36.9822807312012,37.1318054199219,35.337516784668,35.6365623474121,17792356,34.6441421508789
2020-06-22,35.7362480163574,35.7860870361328,34.6895790100098,35.0883102416992,15707761,34.1111526489258
2020-06-23,35.337516784668,35.5368804931641,34.7394218444824,34.8889427185059,16168082,33.9173355102539
2020-06-24,34.3905296325684,34.3905296325684,32.4965591430664,32.5464019775391,29025298,31.6400241851807
2020-06-25,32.3968772888184,33.3937034606934,31.9981460571289,33.2940216064453,14836396,32.366828918457
2020-06-26,32.9949722290039,33.1444969177246,32.1476707458496,32.2971954345703,17938840,31.4448394775391
2020-06-29,32.7457656860352,33.8921165466309,32.3968772888184,33.8921165466309,15103383,32.9976654052734
2020-06-30,33.443546295166,34.2410087585449,33.1943397521973,34.0416412353516,13947676,33.1432456970215
2020-07-01,34.5400543212891,34.9387855529785,33.443546295166,33.5930671691895,24202957,32.7065048217773
2020-07-02,34.1911659240723,35.0883102416992,33.9419593811035,33.9917984008789,14877567,33.0947189331055
2020-07-06,34.7892608642578,35.2876739501953,34.340690612793,34.8889427185059,15133900,33.9681854248047
2020-07-07,34.340690612793,34.340690612793,33.6429100036621,33.6927528381348,12526487,32.8035621643066
2020-07-08,33.9917984008789,34.2410087585449,33.4933853149414,34.1911659240723,12928884,33.2888221740723
2020-07-09,34.0416412353516,34.0416412353516,32.7956085205078,32.7956085205078,14997186,31.9300861358643
2020-07-10,32.5962409973145,33.4933853149414,32.5464019775391,33.3438606262207,12725057,32.4638786315918
2020-07-13,33.6927528381348,33.9917984008789,33.0946578979492,33.3937034606934,13742084,32.5124092102051
2020-07-14,33.1943397521973,34.340690612793,32.7457656860352,34.2908477783203,13946091,33.3858795166016
2020-07-15,35.337516784668,35.9356117248535,35.0384674072266,35.5867233276367,18022606,34.6475524902344
2020-07-16,35.1879920959473,35.7860870361328,34.8391036987305,35.1381492614746,10502384,34.2108116149902
2020-07-17,35.1879920959473,35.6365623474121,34.7892608642578,35.2378349304199,12029771,34.3078651428223
2020-07-20,34.9387855529785,35.1879920959473,34.1911659240723,34.2410087585449,9844356,33.3373527526855
2020-07-21,34.5898971557617,35.6365623474121,34.3905296325684,35.0883102416992,14019625,34.1622848510742
2020-07-22,34.8391036987305,35.337516784668,34.3905296325684,35.1879920959473,13143364,34.259349822998
2020-07-23,35.1879920959473,35.4870414733887,34.7394218444824,35.0883102416992,13769391,34.1622848510742
2020-07-24,34.9886283874512,35.437198638916,33.9917984008789,34.1911659240723,13131567,33.2888221740723
2020-07-27,34.0914840698242,34.1413230895996,33.3438606262207,33.443546295166,14185812,32.5609283447266
2020-07-28,33.3937034606934,34.6895790100098,33.3438606262207,34.340690612793,15255125,33.4344024658203
2020-07-29,34.8391036987305,34.8889427185059,32.4965591430664,32.8454475402832,29782982,31.9786167144775
2020-07-30,32.3968772888184,32.4467163085938,31.20068359375,31.20068359375,25586567,30.3772640228271
2020-07-31,31.150842666626,31.3502082824707,29.9048099517822,30.253698348999,28609840,29.4552669525146
2020-08-03,30.6025886535645,30.8517951965332,30.0044918060303,30.4530639648438,18011050,29.6493740081787
2020-08-04,30.4032230377197,30.9016361236572,30.4032230377197,30.6025886535645,14253587,29.7949542999268
2020-08-05,30.7521114349365,31.8984622955322,30.6025886535645,31.8984622955322,21286984,31.0566272735596
2020-08-06,31.5495738983154,31.9981460571289,31.3003673553467,31.5495738983154,14027650,30.7169437408447
2020-08-07,31.3502082824707,32.197509765625,31.150842666626,31.8984622955322,16665861,31.0566272735596
2020-08-10,32.0479888916016,33.3937034606934,31.7987804412842,33.2441787719727,18929062,32.366828918457
2020-08-11,34.2410087585449,34.8889427185059,33.3438606262207,33.5432281494141,18687596,32.6579780578613
2020-08-12,34.2410087585449,34.2908477783203,32.7956085205078,33.4933853149414,14073295,32.6094589233398
2020-08-13,32.8454475402832,33.6927528381348,32.8454475402832,32.8952903747559,10719714,32.0271453857422
2020-08-14,32.5962409973145,33.4933853149414,32.2473526000977,33.1943397521973,10111524,32.318302154541
2020-08-17,33.2441787719727,33.3438606262207,32.1476707458496,32.2473526000977,11843460,31.396312713623
2020-08-18,32.3470344543457,32.7457656860352,31.9483051300049,32.097827911377,8564375,31.250732421875
2020-08-19,32.2473526000977,32.7457656860352,31.6492557525635,31.7987804412842,10907008,30.9595737457275
2020-08-20,31.5495738983154,31.7987804412842,30.9514770507812,31.2505264282227,12793394,30.4257946014404
2020-08-21,31.150842666626,31.7987804412842,31.0511608123779,31.4498901367188,12008403,30.61989402771
2020-08-24,31.6492557525635,33.0946578979492,31.4000492095947,33.0448150634766,20622516,32.1727256774902
2020-08-25,33.1444969177246,33.3937034606934,32.2971954345703,32.8454475402832,13934033,31.9786167144775
2020-08-26,32.9949722290039,32.9949722290039,32.097827911377,32.2971954345703,11497281,31.4448394775391
2020-08-27,32.4965591430664,33.0448150634766,32.1476707458496,32.2971954345703,14724301,31.4448394775391
2020-08-28,32.4467163085938,32.9949722290039,32.2473526000977,32.9451332092285,11870004,32.0756721496582
2020-08-31,32.4467163085938,33.3438606262207,31.20068359375,31.5994148254395,28464920,30.7654705047607
2020-09-01,31.2505264282227,31.8984622955322,30.6524295806885,30.8517951965332,18695642,30.0375823974609
2020-09-02,30.9016361236572,32.1476707458496,30.7521114349365,32.097827911377,16816680,31.250732421875
2020-09-03,31.8486213684082,33.1444969177246,31.3003673553467,31.4997310638428,18884902,30.668420791626
2020-09-04,32.0479888916016,32.6959266662598,31.20068359375,31.9981460571289,17992270,31.1536769866943
2020-09-08,31.4997310638428,31.6990985870361,30.5527477264404,30.6025886535645,24206006,29.7949542999268
2020-09-09,30.9016361236572,30.9016361236572,30.0044918060303,30.7022705078125,21878280,29.8920021057129
2020-09-10,30.7521114349365,30.9016361236572,29.9048099517822,29.9048099517822,19526919,29.1155872344971
2020-09-11,30.104175567627,30.154016494751,29.5559196472168,29.6556034088135,14429505,28.8729572296143
2020-09-14,29.8549671173096,30.7022705078125,29.7054443359375,30.6524295806885,14847532,29.8434753417969
2020-09-15,30.7521114349365,31.0013198852539,30.0044918060303,30.4032230377197,17325133,29.6008472442627
2020-09-16,30.4032230377197,33.9419593811035,30.154016494751,33.6429100036621,51360267,32.7550277709961
2020-09-17,33.9419593811035,35.7860870361328,33.2441787719727,35.1381492614746,52374245,34.2108116149902
2020-09-18,34.4902114868164,35.5867233276367,34.2410087585449,34.2908477783203,29148649,33.3858795166016
2020-09-21,33.0448150634766,33.1444969177246,31.0511608123779,31.6492557525635,32651524,30.8139953613281
2020-09-22,31.8984622955322,32.7956085205078,30.9514770507812,31.150842666626,28269901,30.3287372589111
2020-09-23,31.3003673553467,31.9981460571289,30.4032230377197,30.4530639648438,17785373,29.6493740081787
2020-09-24,30.4032230377197,30.8019542694092,29.9048099517822,30.203857421875,19154738,29.4067401885986
2020-09-25,30.203857421875,30.7521114349365,30.0044918060303,30.4530639648438,16006529,29.6983814239502
2020-09-28,31.0511608123779,31.4498901367188,30.8019542694092,30.9016361236572,16711586,30.1358375549316
2020-09-29,30.9514770507812,31.0511608123779,30.203857421875,30.5029048919678,14761158,29.7469882965088
2020-09-30,30.6025886535645,31.3502082824707,30.6025886535645,31.0511608123779,19417934,30.2816600799561
2020-10-01,31.2505264282227,31.3502082824707,30.4530639648438,31.101001739502,15885525,30.3302593231201
2020-10-02,30.154016494751,31.8984622955322,30.154016494751,31.8486213684082,18072625,31.0593509674072
2020-10-05,31.8486213684082,32.1476707458496,31.4997310638428,31.9483051300049,11693825,31.1565685272217
2020-10-06,32.0479888916016,32.7956085205078,30.4530639648438,30.7521114349365,34121508,29.9900188446045
2020-10-07,31.0013198852539,31.8984622955322,30.9514770507812,31.4498901367188,16710242,30.6705055236816
2020-10-08,31.6990985870361,33.2441787719727,31.5994148254395,33.1444969177246,20699139,32.3231163024902
2020-10-09,35.2378349304199,35.2378349304199,33.3937034606934,34.0914840698242,34410686,33.2466316223145
2020-10-12,34.4902114868164,34.4902114868164,33.5930671691895,34.0416412353516,17863963,33.1980285644531
2020-10-13,33.8422775268555,33.9917984008789,33.1943397521973,33.4933853149414,15105450,32.6633605957031
2020-10-14,33.4933853149414,34.340690612793,33.4933853149414,33.9917984008789,19652097,33.1494178771973
2020-10-15,33.3937034606934,34.2908477783203,32.9451332092285,34.2410087585449,17907361,33.3924560546875
2020-10-16,34.6895790100098,36.6333923339844,34.5898971557617,36.334342956543,33937143,35.4339179992676
2020-10-19,36.8327560424805,37.2314872741699,36.0352935791016,36.334342956543,26250714,35.4339179992676
2020-10-20,36.6333923339844,36.9822807312012,36.2346611022949,36.5835494995117,19746677,35.6769409179688
2020-10-21,36.2845001220703,36.9324378967285,36.2346611022949,36.4838676452637,14809210,35.5797309875488
2020-10-22,36.5337104797363,38.6270446777344,36.4838676452637,38.4775199890137,19214348,37.5239791870117
2020-10-23,39.5241889953613,40.0226020812988,37.680061340332,38.0289497375488,26597033,37.0865211486816
2020-10-26,37.1816444396973,37.680061340332,36.2845001220703,36.7829132080078,20917251,35.8713607788086
2020-10-27,36.8825988769531,36.8825988769531,35.337516784668,35.3873596191406,19696497,34.5103912353516
2020-10-28,37.4308547973633,39.1753005981445,36.9324378967285,36.9822807312012,50860201,36.0657958984375
2020-10-29,38.1784744262695,38.577205657959,36.434024810791,36.7330741882324,24738095,35.8227615356445
2020-10-30,36.5835494995117,37.5803756713867,36.334342956543,36.9822807312012,20539191,36.0657958984375
2020-11-02,37.3810119628906,37.7797431945801,36.5337104797363,37.4806938171387,21844975,36.5518531799316
2020-11-03,38.1286315917969,39.4743461608887,37.5803756713867,39.1254577636719,19636808,38.1558494567871
2020-11-04,38.327995300293,39.9727630615234,37.5305366516113,39.1254577636719,25465824,38.1558494567871
2020-11-05,39.6238708496094,40.1222877502441,39.4245071411133,39.8232383728027,17215987,38.8363418579102
2020-11-06,39.9727630615234,40.570858001709,39.673713684082,40.3216514587402,16878656,39.3224067687988
2020-11-09,46.6016616821289,46.900707244873,42.913402557373,43.4616546630859,38779589,42.3846015930176
2020-11-10,43.9600715637207,45.3556251525879,43.6111793518066,44.7575302124023,33051594,43.648365020752
2020-11-11,45.4054679870605,45.4553108215332,44.0099105834961,44.3089599609375,17543666,43.2109107971191
2020-11-12,43.6610221862793,44.2092742919922,43.2124481201172,43.6610221862793,15954303,42.5790214538574
2020-11-13,44.1594352722168,46.1032485961914,44.1095924377441,46.1032485961914,26078809,44.9607200622559
2020-11-16,47.8975372314453,48.0470581054688,46.9505500793457,47.698169708252,23830013,46.51611328125
2020-11-17,47.1000747680664,48.5454750061035,46.5019798278809,48.2464256286621,18127238,47.0507850646973
2020-11-18,49.6918258666992,50.0905570983887,48.4956321716309,48.4956321716309,29867932,47.2938270568848
2020-11-19,47.9473762512207,48.6451568603516,47.3991241455078,48.1467437744141,17490999,46.9535751342773
2020-11-20,48.0470581054688,48.9940452575684,47.7978515625,48.6451568603516,16078116,47.439640045166
2020-11-23,49.1435699462891,51.1870651245117,49.1435699462891,50.1902389526367,21708341,48.9464302062988
2020-11-24,53.3800849914551,54.0778617858887,51.8350028991699,52.0842094421387,35369990,50.7934684753418
2020-11-25,52.4829406738281,52.6324653625488,51.5359535217285,52.3334159851074,22044528,51.0365028381348
2020-11-27,52.5826225280762,52.6324653625488,51.3864326477051,51.8350028991699,10865436,50.5504379272461
2020-11-30,51.7851600646973,51.7851600646973,49.6419830322266,50.7384948730469,25100464,49.4811058044434
2020-12-01,51.4861145019531,52.2337341308594,50.3896026611328,50.5889701843262,17408658,49.3352851867676
2020-12-02,50.2400817871094,52.2337341308594,49.8911895751953,51.9845275878906,15496290,50.6962509155273
2020-12-03,51.8350028991699,53.3302421569824,51.7851600646973,52.8318290710449,18348801,51.5225524902344
2020-12-04,53.1807174682617,54.4765930175781,52.3832588195801,54.2273864746094,27090138,52.8835372924805
2020-12-07,54.277229309082,55.3238983154297,53.6292915344238,54.1277046203613,19542810,52.7863159179688
2020-12-08,53.928337097168,54.9750061035156,53.7788162231445,54.6261177062988,18735107,53.2723731994629
2020-12-09,54.8254852294922,57.2677116394043,54.8254852294922,56.7692947387695,25307401,55.3624496459961
2020-12-10,55.2242126464844,57.2178688049316,55.1245307922363,56.4204063415527,19195227,55.0222053527832
2020-12-11,56.2210426330566,56.8689804077148,54.9251670837402,55.6229438781738,17853791,54.2444953918457
2020-12-14,56.171199798584,56.5699310302734,53.7788162231445,53.9781799316406,15913996,52.6405029296875
2020-12-15,54.5762786865234,55.5731048583984,53.0810356140137,55.3737373352051,17377921,54.0014724731445
2020-12-16,55.4734191894531,55.5731048583984,54.3270683288574,54.4765930175781,11800604,53.1265716552734
2020-12-17,54.5264358520508,54.7756423950195,53.8286552429199,54.2273864746094,12528955,52.8835372924805
2020-12-18,53.7289733886719,55.4235801696777,53.5296096801758,53.8784980773926,23023775,52.5916290283203
2020-12-21,52.1838912963867,54.177547454834,51.6356353759766,53.6791343688965,17218374,52.3970260620117
2020-12-22,53.3800849914551,53.6292915344238,52.2835731506348,52.8816719055176,17858164,51.6186103820801
2020-12-23,53.2305603027344,54.7257995605469,52.931510925293,54.1277046203613,12139419,52.8348770141602
2020-12-24,54.0778617858887,54.0778617858887,52.931510925293,53.0810356140137,6029070,51.8132057189941
2020-12-28,53.3302421569824,53.7289733886719,52.7321472167969,53.0311965942383,10793588,51.7645645141602
2020-12-29,53.1308784484863,53.6791343688965,52.5327835083008,52.6324653625488,10640944,51.375358581543
2020-12-30,52.7321472167969,54.0778617858887,52.5826225280762,53.3800849914551,10156427,52.1051139831543
2020-12-31,53.0810356140137,53.9781799316406,52.7321472167969,53.8286552429199,9570828,52.5429763793945
2021-01-04,54.277229309082,54.3270683288574,51.8350028991699,52.1838912963867,16040798,50.9374885559082
2021-01-05,51.9845275878906,54.2273864746094,51.934684753418,53.6791343688965,16793346,52.3970260620117
2021-01-06,53.9781799316406,57.9156455993652,53.9781799316406,56.6197738647461,26400690,55.2674331665039
2021-01-07,57.6166000366211,57.6664428710938,56.0216751098633,56.171199798584,15105891,54.8295631408691
2021-01-08,56.270881652832,57.0185012817383,55.6229438781738,56.5200881958008,14590235,55.1701240539551
2021-01-11,55.3737373352051,57.4670753479004,55.1245307922363,57.0683441162109,13493535,55.7052803039551
2021-01-12,57.3673934936523,59.3610458374023,56.8689804077148,58.7131080627441,18346073,57.3107719421387
2021-01-13,58.7131080627441,58.9124755859375,57.4172325134277,57.6664428710938,10776915,56.2890930175781
2021-01-14,57.8658065795898,58.4639015197754,57.7162818908691,58.1150131225586,11879594,56.7269554138184
2021-01-15,57.8159637451172,57.8159637451172,56.0715179443359,56.4702491760254,14768762,55.1214752197266
2021-01-19,57.2178688049316,58.0651702880859,56.8191375732422,56.9686622619629,12740305,55.6079864501953
2021-01-20,57.3175506591797,57.3175506591797,56.3207244873047,56.7692947387695,11840751,55.4133758544922
2021-01-21,56.8191375732422,56.9686622619629,55.174373626709,55.174373626709,13162304,53.8565483093262
2021-01-22,54.6759605407715,55.7226295471191,54.3270683288574,55.3737373352051,10617570,54.0511436462402
2021-01-25,55.5232620239258,55.5731048583984,53.6791343688965,54.7756423950195,18462763,53.4673385620117
2021-01-26,59.9591445922852,60.9559707641602,55.8223114013672,56.270881652832,42495519,54.9268684387207
2021-01-27,55.2242126464844,57.6166000366211,53.0311965942383,56.7194557189941,29983117,55.3647346496582
2021-01-28,56.8689804077148,57.168025970459,55.174373626709,55.274055480957,18879766,53.9538497924805
2021-01-29,54.8254852294922,56.0216751098633,53.1807174682617,53.2305603027344,21921317,51.9591636657715
2021-02-01,54.1277046203613,54.8254852294922,53.0311965942383,53.5296096801758,13379614,52.2510719299316
2021-02-02,54.2273864746094,56.5699310302734,54.0280227661133,56.0216751098633,16946953,54.6836128234863
2021-02-03,56.0216751098633,56.3207244873047,55.174373626709,55.8223114013672,10877474,54.4890098571777
