"Date","GRMN.Open","GRMN.High","GRMN.Low","GRMN.Close","GRMN.Volume","GRMN.Adjusted"
2020-04-16,78.129997253418,79.0800018310547,77.3199996948242,78.6600036621094,1122200,68.7582168579102
2020-04-17,80.9800033569336,83.25,80.5199966430664,82.1100006103516,2604900,71.77392578125
2020-04-20,81.4100036621094,81.7399978637695,79.5299987792969,80.0500030517578,863600,69.9732513427734
2020-04-21,78.5699996948242,79.4599990844727,77.7300033569336,78.0400009155273,913100,68.2162551879883
2020-04-22,79.5699996948242,79.9499969482422,78.5100021362305,78.9599990844727,622700,69.0204467773438
2020-04-23,78.6699981689453,80.5299987792969,78.6699981689453,79.3000030517578,661300,69.3176651000977
2020-04-24,79.7300033569336,80.3499984741211,78.379997253418,78.9199981689453,719200,68.9854888916016
2020-04-27,78.7799987792969,81.25,78.2900009155273,80.7399978637695,994100,70.5763626098633
2020-04-28,82.2699966430664,83.9700012207031,81.6999969482422,83.4000015258789,1092000,72.9015579223633
2020-04-29,86.0500030517578,87.5,82.6100006103516,82.9100036621094,1778600,72.4732284545898
2020-04-30,82.25,82.3600006103516,79.620002746582,81.1600036621094,1527400,70.943489074707
2020-05-01,79.7399978637695,81.1600036621094,79.2200012207031,79.8099975585938,1089200,69.7634735107422
2020-05-04,79.1100006103516,80.0599975585938,78.7600021362305,79.7200012207031,1029600,69.6847991943359
2020-05-05,80.1800003051758,81.7900009155273,79.9100036621094,80.7600021362305,1014400,70.5938568115234
2020-05-06,81.2900009155273,81.75,78.6399993896484,78.7300033569336,813400,68.8194122314453
2020-05-07,79.2699966430664,80.1800003051758,77.9800033569336,78.0400009155273,950000,68.2162551879883
2020-05-08,79.5,81.4800033569336,78.5100021362305,81.3399963378906,1063900,71.1008529663086
2020-05-11,80.4800033569336,81.7200012207031,80,80.8300018310547,722200,70.6550598144531
2020-05-12,81.0299987792969,81.6800003051758,79.4199981689453,79.4199981689453,643600,69.4225540161133
2020-05-13,78.9800033569336,79.2600021362305,77.0100021362305,78.1699981689453,968900,68.3298950195312
2020-05-14,77.3499984741211,77.6500015258789,76.0199966430664,77.3000030517578,1062800,67.5694274902344
2020-05-15,77.3000030517578,79.3000030517578,76.5100021362305,78.0299987792969,2454700,68.2075271606445
2020-05-18,80.1399993896484,82.3300018310547,79.6399993896484,81.8899993896484,877200,71.5816192626953
2020-05-19,82.0500030517578,83.2099990844727,81.5699996948242,82.0500030517578,960100,71.7214889526367
2020-05-20,82.8199996948242,84.0599975585938,82.4199981689453,83.870002746582,962500,73.3123931884766
2020-05-21,83.870002746582,84.9000015258789,83.5899963378906,84.1999969482422,774100,73.6008377075195
2020-05-22,83.8600006103516,84.4899978637695,83.629997253418,83.8899993896484,688800,73.3298797607422
2020-05-26,85.2099990844727,87.4899978637695,85.2099990844727,86.629997253418,946000,75.7249374389648
2020-05-27,87.5,88.629997253418,86.6500015258789,88.129997253418,1061700,77.0361251831055
2020-05-28,89.5100021362305,91.4300003051758,88.4599990844727,90.9100036621094,2095300,79.4661712646484
2020-05-29,90.6800003051758,91.129997253418,89.6399993896484,90.1699981689453,2731700,78.8193435668945
2020-06-01,90.3899993896484,91.9199981689453,89.8000030517578,90.5400009155273,951200,79.1427536010742
2020-06-02,90.8499984741211,92.5500030517578,90.5,92.4400024414062,1003100,80.8035736083984
2020-06-03,93.4899978637695,96.5100021362305,92.6399993896484,95.7200012207031,1356900,83.6706924438477
2020-06-04,95.379997253418,95.4300003051758,92.870002746582,93.2699966430664,1226700,81.5290832519531
2020-06-05,95.629997253418,97.2799987792969,94.1699981689453,96.5299987792969,1116700,84.3787231445312
2020-06-08,96.620002746582,99.3399963378906,96.620002746582,99.3000030517578,1100200,86.8000411987305
2020-06-09,98.129997253418,98.9100036621094,97.1399993896484,98.129997253418,830000,85.7773132324219
2020-06-10,98.5400009155273,98.5400009155273,96.3300018310547,96.9400024414062,868500,84.7371292114258
2020-06-11,94.7699966430664,94.870002746582,91.3000030517578,91.4199981689453,928200,79.911979675293
2020-06-12,92.629997253418,93.5,90.120002746582,91.6699981689453,627000,80.6687774658203
2020-06-15,91.6999969482422,94.0100021362305,90.5999984741211,93.5699996948242,951400,82.3407592773438
2020-06-16,95.5699996948242,95.9599990844727,92.7799987792969,95.0699996948242,1059000,83.6607360839844
2020-06-17,95.8099975585938,96.5199966430664,94.9800033569336,95.9700012207031,838900,84.4527130126953
2020-06-18,95.2300033569336,95.9800033569336,94.4199981689453,95.1800003051758,729900,83.7575378417969
2020-06-19,96.7399978637695,98.3399963378906,94.8099975585938,98.3399963378906,3615800,86.5383071899414
2020-06-22,97.2300033569336,98.6999969482422,96,97.5299987792969,1463900,85.8255081176758
2020-06-23,98.2099990844727,98.9499969482422,97.7099990844727,97.7300033569336,928700,86.0015335083008
2020-06-24,96.7300033569336,97.2300033569336,94.3099975585938,95.2900009155273,765700,83.8543548583984
2020-06-25,94.7300033569336,96.3199996948242,94.0599975585938,96.2300033569336,591500,84.6815414428711
2020-06-26,96,96.3600006103516,94.379997253418,94.8600006103516,872100,83.475944519043
2020-06-29,94.9000015258789,96.2300033569336,94.5699996948242,96.1500015258789,1559000,84.6111373901367
2020-06-30,96.6699981689453,98.0699996948242,96.1800003051758,97.5,1003500,85.7991256713867
2020-07-01,98.0100021362305,98.6399993896484,97.0400009155273,97.129997253418,780000,85.4735412597656
2020-07-02,98.0599975585938,98.7900009155273,97.1399993896484,97.5299987792969,577700,85.8255081176758
2020-07-06,98.8000030517578,99.4499969482422,98.2099990844727,99.0800018310547,819600,87.1895141601562
2020-07-07,98.0199966430664,99.5500030517578,97.9000015258789,98.7200012207031,580800,86.8727035522461
2020-07-08,99.0299987792969,99.3499984741211,97.3600006103516,98.1800003051758,547900,86.3974990844727
2020-07-09,98.25,98.4899978637695,96.0500030517578,96.9199981689453,758100,85.2887191772461
2020-07-10,96.629997253418,97.1399993896484,95.2699966430664,97.0899963378906,779500,85.4383087158203
2020-07-13,97.75,98.6399993896484,96.3600006103516,96.4899978637695,809900,84.9103164672852
2020-07-14,95.7799987792969,97.9599990844727,95.3300018310547,97.8399963378906,724000,86.0983047485352
2020-07-15,97.8300018310547,99.7900009155273,97.8300018310547,99.4499969482422,785600,87.5150833129883
2020-07-16,99.4000015258789,101.410003662109,99.1900024414062,101.040000915527,1257000,88.9142761230469
2020-07-17,100.900001525879,101,99.129997253418,100.419998168945,1191900,88.3687057495117
2020-07-20,100.400001525879,100.430000305176,99.4499969482422,100.199996948242,648800,88.1750946044922
2020-07-21,100,100.779998779297,99.75,99.8099975585938,693900,87.831901550293
2020-07-22,99.8199996948242,101.459999084473,99.7900009155273,101.349998474121,768800,89.1870727539062
2020-07-23,101.410003662109,102.400001525879,99.5,100.199996948242,687700,88.1750946044922
2020-07-24,97,99.2200012207031,96.1800003051758,96.7399978637695,1806700,85.1303329467773
2020-07-27,94.8399963378906,100.709999084473,94.5100021362305,100.290000915527,1657200,88.2542877197266
2020-07-28,100.650001525879,100.680000305176,98.6699981689453,99.3600006103516,1548100,87.4359130859375
2020-07-29,103.120002746582,103.98999786377,95.0199966430664,98.7799987792969,1807000,86.9255218505859
2020-07-30,97.5800018310547,100.529998779297,97.0899963378906,100.01000213623,1160700,88.0079040527344
2020-07-31,100.01000213623,100.160003662109,97.0800018310547,98.5899963378906,983600,86.75830078125
2020-08-03,99.120002746582,100.519996643066,98.6999969482422,99.9700012207031,951700,87.9726943969727
2020-08-04,99.6999969482422,100.099998474121,99.1800003051758,99.9400024414062,829300,87.9462814331055
2020-08-05,100.389999389648,102.620002746582,100.120002746582,102.360000610352,938800,90.0758743286133
2020-08-06,102.089996337891,102.620002746582,100.980003356934,102.330001831055,592000,90.0494613647461
2020-08-07,102.290000915527,102.480003356934,101.449996948242,101.889999389648,681200,89.6622619628906
2020-08-10,101.779998779297,102.300003051758,101.529998779297,102.110000610352,805500,89.8558883666992
2020-08-11,102.459999084473,103.440002441406,101.309997558594,101.5,871000,89.319091796875
2020-08-12,101.819999694824,103.550003051758,101.430000305176,103.279998779297,619900,90.8854751586914
2020-08-13,103.23999786377,104.910003662109,102.76000213623,104.620002746582,987200,92.0646667480469
2020-08-14,104.430000305176,104.680000305176,103.669998168945,104.279998779297,607900,91.7654571533203
2020-08-17,104.639999389648,104.970001220703,104.050003051758,104.480003356934,558300,91.9414672851562
2020-08-18,104.720001220703,104.720001220703,103.620002746582,104.220001220703,669800,91.7126541137695
2020-08-19,104.599998474121,105.5,103.900001525879,103.98999786377,790600,91.5102462768555
2020-08-20,103.470001220703,103.5,102.300003051758,102.940002441406,607900,90.5862731933594
2020-08-21,102.98999786377,103.129997253418,102.279998779297,102.430000305176,768500,90.1374816894531
2020-08-24,102.860000610352,103.900001525879,102.860000610352,103.639999389648,688800,91.202262878418
2020-08-25,104.470001220703,104.470001220703,103.150001525879,103.639999389648,510900,91.202262878418
2020-08-26,103.819999694824,104.76000213623,103.410003662109,104.669998168945,724400,92.1086502075195
2020-08-27,105.26000213623,105.330001831055,102.430000305176,102.569999694824,845800,90.2606658935547
2020-08-28,103.519996643066,103.870002746582,102.660003662109,103.76000213623,545400,91.3078918457031
2020-08-31,103.620002746582,104.569999694824,103.120002746582,103.610000610352,770100,91.1758880615234
2020-09-01,103.419998168945,104.040000915527,102.75,104,695700,91.5190734863281
2020-09-02,104.480003356934,106,103.599998474121,105.809997558594,772700,93.1118240356445
2020-09-03,105.959999084473,105.98999786377,100.879997253418,101.309997558594,858400,89.1518936157227
2020-09-04,102.309997558594,102.910003662109,100.330001831055,101.730003356934,906300,89.521484375
2020-09-08,100.930000305176,101.110000610352,99.1600036621094,99.3600006103516,883200,87.4359130859375
2020-09-09,100.620002746582,102.050003051758,100.430000305176,101.139999389648,681400,89.0022811889648
2020-09-10,102.099998474121,102.349998474121,98.9199981689453,99.4000015258789,815500,87.4710998535156
2020-09-11,100.389999389648,100.949996948242,99.5800018310547,100.050003051758,657700,88.0430908203125
2020-09-14,100.01000213623,100.150001525879,99.120002746582,99.6999969482422,642700,88.2733001708984
2020-09-15,100.309997558594,101.300003051758,99.8300018310547,99.9800033569336,600300,88.5212020874023
2020-09-16,100.209999084473,100.51000213623,98.2099990844727,98.3899993896484,773900,87.1134338378906
2020-09-17,97.9199981689453,98.8499984741211,96.9700012207031,98.1999969482422,742000,86.9452209472656
2020-09-18,98.4199981689453,99.2399978637695,96.120002746582,96.3300018310547,1403100,85.2895355224609
2020-09-21,95.4400024414062,95.4400024414062,93.2300033569336,94.2600021362305,879000,83.456787109375
2020-09-22,94.0299987792969,95.3899993896484,93.629997253418,95.1399993896484,960000,84.2359237670898
2020-09-23,96.120002746582,96.3099975585938,93.2099990844727,93.4599990844727,826500,82.7484817504883
2020-09-24,93.1800003051758,95.4100036621094,92.1900024414062,92.6800003051758,640400,82.0578689575195
2020-09-25,92.4199981689453,93.870002746582,91.8399963378906,93.5500030517578,536100,82.8281555175781
2020-09-28,94.9100036621094,95.8099975585938,93.9599990844727,95.379997253418,550600,84.4483947753906
2020-09-29,95.5800018310547,95.7799987792969,94.8600006103516,95.0100021362305,487600,84.1208267211914
2020-09-30,95.3399963378906,95.8399963378906,94.370002746582,94.8600006103516,750800,83.9880065917969
2020-10-01,95.7799987792969,95.9300003051758,94.3499984741211,94.6800003051758,627800,83.8286437988281
2020-10-02,93.75,95.75,93.7399978637695,94.9300003051758,501700,84.0499954223633
2020-10-05,95.7399978637695,96.6600036621094,95.5400009155273,96.5400009155273,562900,85.475471496582
2020-10-06,96.5400009155273,97.1800003051758,94.9199981689453,95.1500015258789,581400,84.2447891235352
2020-10-07,95.870002746582,97.1999969482422,95.8000030517578,96.9199981689453,586900,85.811897277832
2020-10-08,97.5100021362305,98.2099990844727,96.9199981689453,98.129997253418,491900,86.8832168579102
2020-10-09,98.4700012207031,99.4499969482422,98.3199996948242,98.8199996948242,539100,87.4941558837891
2020-10-12,99.2699966430664,99.4899978637695,98.7399978637695,99.0699996948242,412300,87.7154846191406
2020-10-13,98.7399978637695,99.3300018310547,98.0199966430664,98.8099975585938,395300,87.4852981567383
2020-10-14,99.0100021362305,99.3399963378906,97.6600036621094,98.4899978637695,440400,87.2019729614258
2020-10-15,97.6999969482422,99.2799987792969,97.3499984741211,99.0299987792969,369400,87.6800765991211
2020-10-16,98.9899978637695,99.879997253418,98.6500015258789,99.120002746582,808000,87.7597808837891
2020-10-19,99.5800018310547,100.339996337891,97.4499969482422,97.7200012207031,468400,86.5202255249023
2020-10-20,98.3300018310547,100.169998168945,97.8499984741211,98.7900009155273,500100,87.4676055908203
2020-10-21,99.0199966430664,99.629997253418,97.5899963378906,98.3899993896484,428500,87.1134338378906
2020-10-22,98.2900009155273,99.5800018310547,98.2900009155273,99.0400009155273,485700,87.6889343261719
2020-10-23,99.6500015258789,100.930000305176,99.0100021362305,100.839996337891,701000,89.2826538085938
2020-10-26,100.029998779297,100.23999786377,98.5800018310547,99.4199981689453,730100,88.025390625
2020-10-27,99.1999969482422,100.160003662109,98.5299987792969,98.6100006103516,575700,87.3082122802734
2020-10-28,100.120002746582,101.669998168945,97.4700012207031,97.5699996948242,1444800,86.3874130249023
2020-10-29,97.5199966430664,102.330001831055,97.5199966430664,100.730003356934,1103600,89.1852569580078
2020-10-30,101.379997253418,105.23999786377,101.230003356934,104.019996643066,1946600,92.0981597900391
2020-11-02,105.089996337891,109.900001525879,105.019996643066,109.889999389648,2065600,97.29541015625
2020-11-03,111.300003051758,111.779998779297,109.410003662109,110.620002746582,1914900,97.9417572021484
2020-11-04,111.120002746582,113.069999694824,110.169998168945,111.26000213623,1159300,98.5084075927734
2020-11-05,112,114.430000305176,111.5,113.269996643066,1725600,100.288040161133
2020-11-06,113.599998474121,116.290000915527,113.209999084473,115.190002441406,1009700,101.987968444824
2020-11-09,120.290000915527,120.419998168945,115.180000305176,115.269996643066,1666300,102.058784484863
2020-11-10,113.940002441406,114.940002441406,113.360000610352,114.180000305176,1200000,101.093727111816
2020-11-11,114.889999389648,115.879997253418,114.180000305176,114.819999694824,713900,101.660377502441
2020-11-12,115.410003662109,115.639999389648,113.25,113.75,634800,100.713020324707
2020-11-13,114.050003051758,115.680000305176,113.790000915527,115.629997253418,595600,102.377532958984
2020-11-16,117.019996643066,117.709999084473,116.150001525879,117.51000213623,862000,104.042091369629
2020-11-17,117.169998168945,117.559997558594,116.569999694824,117.330001831055,606700,103.882720947266
2020-11-18,117.339996337891,117.339996337891,114.26000213623,114.300003051758,818500,101.199981689453
2020-11-19,114.690002441406,115.400001525879,112.819999694824,114.290000915527,571200,101.191123962402
2020-11-20,114.48999786377,115.209999084473,113.5,114.48999786377,653000,101.368186950684
2020-11-23,114.889999389648,115.379997253418,114.069999694824,114.660003662109,578100,101.51872253418
2020-11-24,115.720001220703,117.269996643066,114.599998474121,116.459999084473,676400,103.112419128418
2020-11-25,116.290000915527,116.709999084473,115.069999694824,116.370002746582,678500,103.032737731934
2020-11-27,116.809997558594,118.01000213623,116.379997253418,117.050003051758,399400,103.634811401367
2020-11-30,116.129997253418,117.069999694824,114.309997558594,116.76000213623,1162400,103.378044128418
2020-12-01,117.650001525879,119.98999786377,117.25,119.800003051758,1008800,106.069625854492
2020-12-02,120,120,117.790000915527,118.480003356934,639300,104.900909423828
2020-12-03,118.23999786377,119.599998474121,118.23999786377,119.23999786377,559700,105.573806762695
2020-12-04,119,121.73999786377,118.75,121.339996337891,803700,107.43310546875
2020-12-07,120.699996948242,122.349998474121,120.269996643066,121.300003051758,769500,107.397720336914
2020-12-08,121.25,122.98999786377,120.279998779297,122.849998474121,715600,108.770042419434
2020-12-09,123.550003051758,123.550003051758,117.919998168945,119.449996948242,1245200,105.759735107422
2020-12-10,118.940002441406,119.949996948242,118.01000213623,118.599998474121,623900,105.007148742676
2020-12-11,118.449996948242,119.230003356934,118.040000915527,118.940002441406,559600,105.30818939209
2020-12-14,119.209999084473,119.480003356934,117.209999084473,117.209999084473,723700,104.311424255371
2020-12-15,118.160003662109,119.269996643066,117.589996337891,119.190002441406,561600,106.07356262207
2020-12-16,118.889999389648,119.51000213623,117.720001220703,118.330001831055,686600,105.30818939209
2020-12-17,118.449996948242,119.650001525879,117.620002746582,118.629997253418,822600,105.575164794922
2020-12-18,118.819999694824,119.839996337891,118.459999084473,119.48999786377,2004100,106.340538024902
2020-12-21,118.379997253418,118.5,116.629997253418,118.180000305176,810400,105.174697875977
2020-12-22,118.349998474121,119.459999084473,117.660003662109,119.139999389648,650300,106.02904510498
2020-12-23,119.769996643066,121.370002746582,119.769996643066,120.23999786377,587900,107.00798034668
2020-12-24,120.680000305176,120.680000305176,119.230003356934,120.209999084473,166100,106.981307983398
2020-12-28,120.389999389648,121.529998779297,120.290000915527,120.730003356934,321100,107.44408416748
2020-12-29,121.099998474121,121.480003356934,119,119.379997253418,276700,106.242630004883
2020-12-30,119.540000915527,120.019996643066,118.849998474121,119.519996643066,278100,106.367225646973
2020-12-31,119.190002441406,119.800003051758,118.690002441406,119.660003662109,324300,106.491828918457
2021-01-04,119.790000915527,120.650001525879,117.870002746582,118.800003051758,785000,105.726486206055
2021-01-05,118.129997253418,118.930000305176,117.209999084473,118.559997558594,715600,105.512886047363
2021-01-06,118.690002441406,119.669998168945,117.919998168945,119.480003356934,921200,106.331619262695
2021-01-07,119.769996643066,122.75,119.650001525879,121.559997558594,662900,108.182739257812
2021-01-08,122.440002441406,122.940002441406,120.709999084473,121.980003356934,564100,108.556503295898
2021-01-11,121.389999389648,122.440002441406,120.790000915527,121.230003356934,434800,107.889045715332
2021-01-12,121.330001831055,122.230003356934,120.860000610352,122.019996643066,508800,108.592102050781
2021-01-13,122.220001220703,122.360000610352,120.379997253418,120.790000915527,546200,107.49747467041
2021-01-14,122.040000915527,122.040000915527,120.300003051758,120.879997253418,518100,107.57755279541
2021-01-15,120.430000305176,121.589996337891,119.839996337891,121.01000213623,1004400,107.693283081055
2021-01-19,121.400001525879,123.360000610352,120.680000305176,122.690002441406,687900,109.188385009766
2021-01-20,122.889999389648,125,122.690002441406,123.980003356934,708000,110.336418151855
2021-01-21,124.160003662109,124.629997253418,123.080001831055,123.779998779297,481600,110.15843963623
2021-01-22,123.01000213623,124.139999389648,122.349998474121,123.830001831055,462800,110.202934265137
2021-01-25,123.919998168945,124.809997558594,122.389999389648,123.519996643066,504400,109.927024841309
2021-01-26,123.440002441406,123.5,121.26000213623,121.410003662109,479800,108.049255371094
2021-01-27,120.680000305176,120.680000305176,116.480003356934,117.309997558594,775800,104.400421142578
2021-01-28,117.089996337891,119.379997253418,116.809997558594,117.470001220703,621300,104.542823791504
2021-01-29,117.160003662109,117.160003662109,113.589996337891,114.860000610352,1069500,102.220054626465
2021-02-01,115.199996948242,117.569999694824,115.120002746582,117.360000610352,616200,104.444938659668
2021-02-02,118.410003662109,119.290000915527,117.669998168945,118.870002746582,787400,105.788757324219
2021-02-03,118.550003051758,119.650001525879,118.120002746582,118.940002441406,444000,105.851051330566
2021-02-04,119.5,119.98999786377,118.550003051758,119.269996643066,461200,106.144744873047
2021-02-05,119.870002746582,120.940002441406,119.440002441406,120.330001831055,480300,107.088096618652
2021-02-08,120.360000610352,124.980003356934,119.790000915527,124.139999389648,1218500,110.478820800781
2021-02-09,124.669998168945,127.150001525879,123.209999084473,126.120002746582,1255400,112.240936279297
2021-02-10,127.569999694824,129.259994506836,126.309997558594,128.119995117188,997900,114.02082824707
2021-02-11,128.949996948242,130.360000610352,128.289993286133,129.429992675781,719100,115.186668395996
2021-02-12,130.110000610352,131.399993896484,129.5,130.699996948242,692000,116.316917419434
2021-02-16,131.369995117188,133.429992675781,131.050003051758,132.479995727539,1334800,117.901016235352
2021-02-17,132.199996948242,132.960006713867,128.470001220703,129.509994506836,1583400,115.257865905762
2021-02-18,129.550003051758,131.419998168945,126.73999786377,127.599998474121,1296100,113.558052062988
2021-02-19,128.029998779297,128.910003662109,127.660003662109,128.009994506836,886400,113.922927856445
2021-02-22,127.98999786377,128.220001220703,127.330001831055,127.650001525879,771400,113.602546691895
2021-02-23,126.080001831055,127.099998474121,124.25,126.029998779297,1032300,112.160820007324
2021-02-24,125.48999786377,129.240005493164,125.169998168945,128.449996948242,626800,114.314514160156
2021-02-25,128.240005493164,128.440002441406,123.889999389648,124.339996337891,552400,110.656791687012
2021-02-26,124.169998168945,125.559997558594,123.519996643066,124.019996643066,939800,110.372024536133
2021-03-01,125.190002441406,129.029998779297,125.069999694824,128.270004272461,894200,114.154335021973
2021-03-02,128.350006103516,128.699996948242,126.569999694824,127.01000213623,819300,113.032989501953
2021-03-03,126.580001831055,126.970001220703,123.709999084473,123.819999694824,851100,110.194023132324
