"Date","AMZN.Open","AMZN.High","AMZN.Low","AMZN.Close","AMZN.Volume","AMZN.Adjusted","SMA20","SMA50","SMA200","EMA12","EMA26","RSI","MACD","Signal"
"2020-03-19",93,97.25,91.6324996948242,94.046501159668,207998000,94.046501159668,94.1808746337891,97.0903096008301,NA,91.9763240101504,94.4695204658106,49.1139086568154,-2.63915434667895,-2.33820629309304
"2020-03-20",96.3154983520508,97.8499984741211,91.0364990234375,92.3044967651367,196358000,92.3044967651367,93.5561744689942,97.0444294738769,NA,92.0268121263021,94.3091483398348,47.0269494372705,-2.42005813190935,-2.3545766608563
"2020-03-23",91.3874969482422,95.9700012207031,90.5999984741211,95.1415023803711,156170000,95.1415023803711,93.2900245666504,97.046209564209,NA,92.5059952423127,94.3708041946893,50.7009848698004,-1.97604435851729,-2.2788702003885
"2020-03-24",97.5749969482422,97.75,95.0169982910156,97.004997253418,142942000,97.004997253418,93.2084243774414,97.1031495666504,NA,93.1981493978674,94.565929606447,53.006554967834,-1.44637737319547,-2.11237163494989
"2020-03-25",96.0345001220703,97.5130004882812,94.2890014648438,94.2919998168945,129582000,94.2919998168945,92.9740493774414,97.0976895141601,NA,93.3664340777177,94.5456385109246,49.3854200654732,-1.24723303134775,-1.93934391422947
"2020-03-26",95.0999984741211,97.8245010375977,94.4645004272461,97.7744979858398,124426000,97.7744979858398,93.1520244598389,97.1837394714355,NA,94.0445977558903,94.7848132868442,53.7528532138327,-0.780943175689774,-1.70766376652153
"2020-03-27",96.5429992675781,96.989501953125,94.9960021972656,95.004997253418,107758000,95.004997253418,93.1928993225098,97.2218194580078,NA,94.1923515247407,94.8011232102942,50.053860474858,-0.642156616860956,-1.49456233658941
"2020-03-30",96.1415023803711,98.6815032958984,95.6169967651367,98.1975021362305,122522000,98.1975021362305,93.2178993225098,97.3078294372558,NA,94.808528541893,95.0527068344376,53.9848139911259,-0.25688725831855,-1.24702732093524
"2020-03-31",98.2174987792969,99.6510009765625,97.2005004882812,97.4860000610352,102472000,97.4860000610352,93.3197242736817,97.3928294372558,NA,95.2204472371457,95.2329507771485,52.9839623627728,-0.0131294262130988,-1.00024774199081
"2020-04-01",96.6484985351562,97.2480010986328,94.6500015258789,95.3850021362305,82438000,95.3850021362305,93.1493995666504,97.408529510498,NA,95.2457633754664,95.2442138407842,50.0341220264601,0.00162690689513578,-0.799872812213623
"2020-04-02",95.0820007324219,96.3765029907227,94.5,95.9414978027344,86720000,95.9414978027344,93.1363994598389,97.4398994445801,NA,95.3527994411999,95.2958645046324,50.8152202569711,0.0597454431664257,-0.627949161137613
"2020-04-03",95.557502746582,96.3164978027344,94.4574966430664,95.3294982910156,72198000,95.3294982910156,93.1501495361328,97.4619094848633,NA,95.3492146488639,95.2983558962163,49.8915162951466,0.0533679224256067,-0.491685744424969
"2020-04-06",96.8000030517578,99.9260025024414,96.5009994506836,99.8795013427734,115464000,99.8795013427734,93.6425994873047,97.5978594970703,NA,96.0461818325423,95.6377000033687,56.2577862200891,0.427113815115976,-0.30792583251678
"2020-04-07",100.855499267578,101.786003112793,99.8809967041016,100.580001831055,102280000,100.580001831055,93.942049407959,97.7811195373535,NA,96.7436926015442,96.0037964350492,57.1601937756372,0.770694695386998,-0.0922017269360247
"2020-04-08",101.050003051758,102.199996948242,100.557502746582,102.150001525879,79546000,102.150001525879,94.497399520874,97.9708695983887,NA,97.5754324360573,96.4590708862218,59.1921818211957,1.15734221735593,0.157707061922366
"2020-04-09",102.214996337891,102.650001525879,100.883003234863,102.138000488281,92930000,102.138000488281,95.4127746582031,98.1556295776367,NA,98.2773659825532,96.8797323382261,59.1690786088917,1.44264812731694,0.41469527500128
"2020-04-13",102,109,101.900001525879,108.443496704102,134334000,108.443496704102,96.3724494934082,98.4538195800781,NA,99.8413860935607,97.7363074764392,66.5552743801175,2.1538348147939,0.762523182959804
"2020-04-14",110.023498535156,114.599998474121,109.310501098633,114.166000366211,161744000,114.166000366211,97.8578746795655,98.7284196472168,NA,102.045172904738,98.9533217645704,71.5799493606327,3.12455517918175,1.23492958220419
"2020-04-15",112.884002685547,116.668502807617,112.25,115.384002685547,137332000,115.384002685547,99.107474899292,99.0318997192383,NA,104.097300563324,100.170409240198,72.5260727959578,3.92021092147996,1.77198585005935
"2020-04-16",117.300003051758,123.050003051758,116.75,120.40950012207,240764000,120.40950012207,100.552949905396,99.3904197692871,NA,106.606869726208,101.669601157374,76.0664227436139,4.85618957154303,2.38882659435609
"2020-04-17",118.616500854492,120,115.801002502441,118.75,158600000,118.75,101.788124847412,99.7255497741699,NA,108.475043614484,102.934815886457,72.7333708102933,5.38226806966584,2.98751488941804
"2020-04-20",119.497497558594,122.249000549316,119.30249786377,119.68049621582,115414000,119.68049621582,103.156924819946,100.068929748535,NA,110.198959399305,104.175236651595,73.4362181397377,5.78229811740669,3.54647153501577
"2020-04-21",120.830497741699,121.415496826172,113.983001708984,116.40599822998,149534000,116.40599822998,104.220149612427,100.317769775391,NA,111.153888450178,105.081218990735,66.9007687622423,5.77902456572961,3.99298214115854
"2020-04-22",118.449996948242,119.699996948242,117.550003051758,118.174499511719,84244000,118.174499511719,105.278624725342,100.547349700928,NA,112.233982459646,106.051091621919,68.5297307322625,5.83010579444965,4.36040687181676
"2020-04-23",119.999000549316,121.210998535156,119.103996276855,119.972503662109,101332000,119.972503662109,106.562649917603,100.795999755859,NA,113.424524183101,107.0823073286,70.1387843515819,5.92274953045198,4.6728754035438
"2020-04-24",120.849998474121,121.021499633789,119.099998474121,120.511001586914,76498000,120.511001586914,107.699475097656,101.046219787598,NA,114.514751475996,108.077025421808,70.6232377575081,5.95660921371779,4.9296221655786
"2020-04-27",122.160003662109,122.244003295898,118.150001525879,118.800003051758,112912000,118.800003051758,108.889225387573,101.272349853516,NA,115.17402094919,108.871320061064,66.9089217663392,5.78912874813233,5.10152348208935
"2020-04-28",118.605003356934,118.675003051758,115.300003051758,115.704002380371,105388000,115.704002380371,109.76455039978,101.451559906006,NA,115.255556553987,109.377444677309,60.6890990511976,5.37415359631068,5.15604950493361
"2020-04-29",116.500503540039,119.594497680664,115.5,118.635498046875,91832000,118.635498046875,110.822025299072,101.668599853516,NA,115.775547552893,110.063226408388,64.0927786202254,5.19003606464317,5.16284681687552
"2020-04-30",120.991996765137,123.75,119.800498962402,123.699996948242,190692000,123.699996948242,112.237775039673,101.972379760742,NA,116.994693613716,111.073357559488,69.074548153086,5.33101383115793,5.19648021973201
"2020-05-01",116.839996337891,118.122001647949,112.90950012207,114.302001953125,195452000,114.302001953125,113.155800247192,102.105319824219,NA,116.58043335824,111.312516403461,54.0803096624109,4.73254681951958,5.10369353968952
"2020-05-04",112.819000244141,116.348999023438,112.819000244141,115.799499511719,97318000,115.799499511719,114.179300308228,102.325339813232,NA,116.460289689545,111.644885522591,55.7293740798314,4.31314353936885,4.94558353962539
"2020-05-05",117,117.550003051758,115.356498718262,115.889999389648,64850000,115.889999389648,114.979825210571,102.63384979248,NA,116.37255272033,111.959338401633,55.8326043385149,3.94180099820325,4.74482703134096
"2020-05-06",116.47200012207,117.872497558594,116,117.563003540039,62356000,117.563003540039,115.82897529602,103.012369842529,NA,116.555699000285,112.374424708181,57.791990055238,3.72084155532901,4.54002993613857
"2020-05-07",118.738998413086,118.800003051758,117.155502319336,118.380500793457,67928000,118.380500793457,116.640500259399,103.400389862061,NA,116.836437737696,112.819319233016,58.7548540738668,3.56066543566249,4.34415703604335
"2020-05-08",118.607002258301,119.361999511719,117.849998474121,118.980499267578,64132000,118.980499267578,117.482625198364,103.895699920654,NA,117.166293357678,113.27570293928,59.485371317257,3.43462041500922,4.16224971183653
"2020-05-11",118.735000610352,120.983497619629,118.605499267578,120.449996948242,65184000,120.449996948242,118.082950210571,104.420949859619,NA,117.671478525457,113.807132125129,61.2935621958652,3.39552216822314,4.00890420311385
"2020-05-12",120.592498779297,120.949996948242,117.75,117.847503662109,61498000,117.847503662109,118.267025375366,104.823949890137,NA,117.698559315711,114.106418905646,56.4854519678257,3.14806164676433,3.83673569184395
"2020-05-13",118.339996337891,120.38500213623,116.889999389648,118.396003723145,95658000,118.396003723145,118.417625427246,105.282879943848,NA,117.805858455316,114.424165929165,57.2466565311588,2.95540063472706,3.66046868042057
"2020-05-14",118.050498962402,119.568496704102,117.660499572754,119.442497253418,72962000,119.442497253418,118.369275283813,105.695899963379,NA,118.05764903964,114.795894175406,58.7300138545789,2.84135150273765,3.49664524488399
"2020-05-15",118.426002502441,120.550003051758,117.818496704102,120.488998413086,84700000,120.488998413086,118.456225204468,106.181649932861,NA,118.431702789401,115.217605600419,60.2165187018173,2.78958859822889,3.35523391555297
"2020-05-18",120.217498779297,121.650001525879,119.200500488281,121.313003540039,87144000,121.313003540039,118.537850570679,106.706820068359,NA,118.87497982796,115.669116558909,61.3955998575704,2.77158101006008,3.23850333445439
"2020-05-19",121.491500854492,124.25,121.448501586914,122.466499328613,86410000,122.466499328613,118.84087562561,107.355540008545,NA,119.427521289599,116.172626393702,63.0466691043829,2.80177439121185,3.15115754580588
"2020-05-20",123.893501281738,125.000503540039,123.363502502441,124.897003173828,79962000,124.897003173828,119.177000808716,107.961660003662,NA,120.268980041019,116.818876525563,66.3157134743973,2.95337844196835,3.11160172503837
"2020-05-21",125,126.272499084473,122.126998901367,122.33699798584,102288000,122.33699798584,119.295225524902,108.587539978027,NA,120.587136647915,117.227626263362,60.2681010777736,2.86580091369031,3.06244156276876
"2020-05-22",122.750503540039,123.492500305176,121.506500244141,121.84400177002,57342000,121.84400177002,119.361875534058,109.347810058594,NA,120.780500512854,117.569580004596,59.1494222144186,2.7310810399533,2.99616945820567
"2020-05-26",122.900001525879,123.099998474121,120.703002929688,121.093002319336,71364000,121.093002319336,119.476525497437,109.98467010498,NA,120.828577713851,117.830574250132,57.4015008551457,2.54433408544286,2.90580238365311
"2020-05-27",120.249496459961,120.679000854492,116.5,120.519500732422,101138000,120.519500732422,119.717300415039,110.705910186768,NA,120.781027409016,118.029753989561,56.0395981483233,2.33099987626708,2.7908418821759
"2020-05-28",119.216499328613,121.848503112793,118.911499023438,120.055000305176,63804000,120.055000305176,119.788275527954,111.299170227051,NA,120.669330931502,118.179772235162,54.9033892987242,2.10658613505041,2.6539907327508
"2020-05-29",120.796997070312,122.118499755859,119.910003662109,122.118499755859,70198000,122.118499755859,119.709200668335,111.911540222168,NA,120.892279981403,118.471529829288,58.8909182935428,2.04331804915798,2.53185619603224
"2020-06-01",122.400001525879,123.846496582031,122.208503723145,123.552001953125,58578000,123.552001953125,120.171700668335,112.501650238037,NA,121.301467977053,118.84786109772,61.4416075831717,2.06449393087111,2.43838374300002
"2020-06-02",123.349998474121,123.676498413086,122.265502929688,123.620498657227,50598000,123.620498657227,120.56275062561,113.127970275879,NA,121.658241927849,119.201389805832,61.5643261508102,2.06109352082133,2.36292569856428
"2020-06-03",123.400497436523,124.400001525879,123.058502197266,123.919998168945,53420000,123.919998168945,120.964250564575,113.70354019165,NA,122.006204426479,119.550916351248,62.1318402898802,2.05375931039926,2.30109242093128
"2020-06-04",123.87149810791,125.376998901367,122.500503540039,123.029998779297,58974000,123.029998779297,121.237600326538,114.224040222168,NA,122.163711249989,119.808626160733,59.3284506315342,1.96570577989701,2.23401509272442
"2020-06-05",122.22550201416,124.432502746582,121.856498718262,124.150001525879,66128000,124.150001525879,121.526075363159,114.821200256348,NA,122.469294369357,120.130209521114,61.6721289820266,1.94712458886708,2.17663699195295
"2020-06-08",125.01000213623,126.5,124.366996765137,126.203002929688,79414000,126.203002929688,121.887200546265,115.389770355225,NA,123.043711070946,120.580046069897,65.5867346168816,2.0431780226897,2.1499451981003
"2020-06-09",126.47200012207,131.321502685547,126.25,130.042999267578,103520000,130.042999267578,122.366850662231,116.090530395508,NA,124.120524639659,121.281005566022,71.458585976494,2.34127270002848,2.18821069848594
"2020-06-10",132.25,136.117492675781,131.313003540039,132.372497558594,98920000,132.372497558594,123.093100357056,116.774030303955,NA,125.39005893488,122.102597565471,74.3210657957472,2.69237627614396,2.28904381401754
"2020-06-11",130.175003051758,133.569000244141,126.811500549316,127.898002624512,116002000,127.898002624512,123.568200302124,117.382270355225,NA,125.775896425592,122.531886829104,61.5516030812508,2.64748195791087,2.36073144279621
"2020-06-12",130.060501098633,131.074005126953,125.167503356934,127.250999450684,108722000,127.250999450684,123.958625411987,118.019590301514,NA,126.00283535253,122.881450726999,59.9476921852089,2.54015932190232,2.39661701861743
"2020-06-15",126.330001831055,129.199996948242,125.400001525879,128.634002685547,77302000,128.634002685547,124.36587562561,118.67344039917,NA,126.40763032684,123.307565686891,62.2142676413437,2.51409118546744,2.42011185198743
"2020-06-16",131,131,128.800003051758,130.76350402832,71712000,130.76350402832,124.838400650024,119.382120513916,NA,127.077764742452,123.859857415886,65.4558465390231,2.59802279261585,2.45569404011312
"2020-06-17",132.375,132.75,131.591003417969,132.04899597168,59186000,132.04899597168,125.317525482178,120.025510406494,NA,127.842569546949,124.466460271871,67.2806239248127,2.71246508312653,2.5070482487158
"2020-06-18",132.350494384766,132.981994628906,131.80549621582,132.699005126953,49756000,132.699005126953,125.707625579834,120.667890472412,NA,128.589713482334,125.076278409284,68.1954927012454,2.809033909334,2.56744538083944
"2020-06-19",133.904006958008,134.871505737305,132.949996948242,133.750503540039,115540000,133.750503540039,126.278300857544,121.299900512695,NA,129.383681183519,125.718813604155,69.6727646300645,2.915130579345,2.63698242054055
"2020-06-22",134.225006103516,135.75,133.449996948242,135.690994262695,64176000,135.690994262695,126.970650482178,121.970960388184,NA,130.354037041854,126.457493652936,72.2357458131194,3.08130682995547,2.72584730242354
"2020-06-23",136.300994873047,139.155502319336,135.901992797852,138.220504760742,84634000,138.220504760742,127.827025604248,122.566500549316,NA,131.56426284476,127.32882780907,75.1802949793199,3.32637558090263,2.84595295811935
"2020-06-24",139,139.800003051758,136.050003051758,136.720001220703,90532000,136.720001220703,128.637050628662,123.017580566406,NA,132.357453364136,128.024470284005,70.4099266613049,3.38449600339554,2.95366156717459
"2020-06-25",136.977493286133,137.811492919922,135.606994628906,137.72900390625,59374000,137.72900390625,129.520750808716,123.46448059082,NA,133.18384575523,128.743324626394,71.709865386996,3.44912727842208,3.05275470942409
"2020-06-26",138.753005981445,139.128494262695,134.399993896484,134.643493652344,130016000,134.643493652344,130.14700050354,123.749160461426,NA,133.408406970171,129.180374183872,62.6464358426413,3.27296836923632,3.09679744138654
"2020-06-29",134.500503540039,134.839996337891,131.503997802734,134.018997192383,84468000,134.018997192383,130.670350265503,124.054540405273,NA,133.502343927434,129.538790703021,60.9668768068804,3.05974233888011,3.08938642088525
"2020-06-30",134.253494262695,138.481506347656,133.751495361328,137.940994262695,75394000,137.940994262695,131.386375045776,124.419750366211,NA,134.185213209782,130.161176151885,66.9582213010314,3.09158012923991,3.08982516255618
"2020-07-01",137.899505615234,144.75,137.699996948242,143.934997558594,127268000,143.934997558594,132.387125015259,124.970330352783,NA,135.685180032676,131.181459219049,73.6220818660883,3.43319920394145,3.15849997083324
"2020-07-02",145.600494384766,147.77799987793,143.554992675781,144.514999389648,131868000,144.514999389648,133.461375045776,125.497140350342,NA,137.043613779903,132.169128861316,74.1650412289366,3.68806616233492,3.26441320913357
"2020-07-06",146.748504638672,152.994003295898,146.5,152.852005004883,137612000,152.852005004883,134.896475219727,126.154730377197,NA,139.475673968361,133.701193760839,80.4077877387536,4.31894439016847,3.47531944534055
"2020-07-07",152.927505493164,153.477493286133,149.5,150.005996704102,105150000,150.005996704102,136.086624908447,126.744630279541,NA,141.095723620014,134.908956941822,73.8476166900023,4.58588281937427,3.6974321201473
"2020-07-08",151.130493164062,154.198501586914,150.621505737305,154.05549621582,100752000,154.05549621582,137.287249755859,127.449740142822,NA,143.089534788599,136.327219110266,76.7537755368606,4.96035620946957,3.95001693801175
"2020-07-09",155.799499511719,159.694000244141,153.699996948242,159.131500244141,127774000,159.131500244141,138.625199890137,128.318290100098,NA,145.557529474067,138.016425120183,79.7860259867328,5.46391804259374,4.25279715892815
"2020-07-10",159.587997436523,160.75,156.785003662109,160,109720000,160,140.230299758911,129.14558013916,NA,147.779448016518,139.644838074243,80.2604666983818,5.82521348762666,4.56728042466785
"2020-07-13",162.552993774414,167.214492797852,153.419494628906,155.199996948242,154408000,155.199996948242,141.627749633789,129.77558013916,NA,148.921070929091,140.79707206491,70.4226424684734,5.77000554417511,4.8078254485693
"2020-07-14",154.449996948242,156.369003295898,147.5,154.199996948242,144638000,154.199996948242,142.906049346924,130.573540039063,NA,149.733213393576,141.789881315527,68.537818376605,5.60218543407383,4.96669744567021
"2020-07-15",154.011505126953,154.917495727539,148.658996582031,150.443496704102,115778000,150.443496704102,143.890048980713,131.26641998291,NA,149.842487749042,142.430889862829,61.8419099438303,5.20364500520261,5.01408695757669
"2020-07-16",148.552993774414,151.600006103516,145.911499023438,149.994995117188,127884000,149.994995117188,144.787348937988,131.948519897461,NA,149.865950421064,142.991193955744,61.0747146636836,4.80781807266222,4.97283318059379
"2020-07-17",150.449996948242,151.199996948242,147.422500610352,148.098495483398,95226000,148.098495483398,145.557323455811,132.559229736328,NA,149.594034276808,143.369512587422,57.8089024074074,4.34159367431057,4.84658527933715
"2020-07-20",150.009994506836,160.067993164062,149.70100402832,159.841995239258,151964000,159.841995239258,146.861898040772,133.388459625244,NA,151.170643655646,144.589696487558,68.8989664280394,4.55146343616137,4.78756091070199
"2020-07-21",161.624496459961,162.029006958008,155.285995483398,156.914505004883,122426000,156.914505004883,147.923073577881,134.14713973999,NA,152.054314632452,145.502645266619,64.3575109184681,4.50278368054904,4.7306054646714
"2020-07-22",156.25,157.5,153.263000488281,154.995498657227,82084000,154.995498657227,148.761823272705,134.83804977417,NA,152.506804482417,146.20581959185,61.4960034165312,4.30966763714169,4.64641789916546
"2020-07-23",154.913497924805,154.913497924805,148.5,149.327499389648,113138000,149.327499389648,149.392198181152,135.467649688721,NA,152.017680621991,146.437055132427,53.8764014127602,3.81093807473614,4.4793219342796
