"Date","GRMN.Open","GRMN.High","GRMN.Low","GRMN.Close","GRMN.Volume","GRMN.Adjusted","SMA20","SMA50","SMA200","EMA12","EMA26","RSI","MACD","Signal"
"2020-01-22",100.970001220703,101.309997558594,100.080001831055,100.220001220703,502800,86.9190826416016,NA,NA,NA,85.3629234772933,NA,NA,NA,NA
"2020-01-23",100.110000610352,100.809997558594,99.6399993896484,100.559997558594,500200,87.2139282226562,NA,NA,NA,85.6476934381183,NA,63.4708860948689,NA,NA
"2020-01-24",100.620002746582,100.970001220703,99.1500015258789,99.5899963378906,423400,86.3726806640625,NA,NA,NA,85.7592299344174,NA,56.3298039622979,NA,NA
"2020-01-27",98.2600021362305,99.120002746582,97.5100021362305,98.4300003051758,923700,85.3666381835938,NA,NA,NA,85.6988312035215,NA,49.2006571830347,NA,NA
"2020-01-28",99.7399978637695,102.419998168945,99.0199966430664,101.919998168945,826100,88.3934478759766,NA,NA,NA,86.1133876146684,NA,63.9737603377813,NA,NA
"2020-01-29",102.349998474121,102.349998474121,100.51000213623,100.529998779297,568100,87.1879348754883,NA,NA,NA,86.2787025778715,NA,56.8790098049044,NA,NA
"2020-01-30",99.870002746582,100.169998168945,98.1800003051758,99.3199996948242,516500,86.1385269165039,85.553967666626,NA,NA,86.2571370915072,NA,51.5224171816801,NA,NA
"2020-01-31",98.9700012207031,99.1999969482422,96.8399963378906,96.9499969482422,618600,84.0830459594727,85.4936908721924,NA,NA,85.9226615327327,NA,42.9836746368197,NA,NA
"2020-02-03",97.5199966430664,98.9100036621094,97.4000015258789,98.120002746582,702700,85.097785949707,85.5114707946777,NA,NA,85.7957575968826,NA,47.6005721686255,NA,NA
"2020-02-04",99.2900009155273,99.75,98.7099990844727,98.8499984741211,585300,85.7308807373047,85.5617729187012,NA,NA,85.7857765415629,NA,50.3043324612307,NA,NA
"2020-02-05",99.2099990844727,99.9800033569336,97.6999969482422,98.0400009155273,775800,85.0283966064453,85.5834548950195,NA,NA,85.6692565515448,NA,47.3827739623501,NA,NA
"2020-02-06",98.4599990844727,98.7300033569336,97.7799987792969,97.8499984741211,615500,84.8636245727539,85.6203159332275,NA,NA,85.5453131701924,NA,46.6977017209161,NA,NA
"2020-02-07",97.6699981689453,97.9800033569336,95.9199981689453,96.1999969482422,734400,83.4325790405273,85.568278503418,NA,NA,85.2202771502439,85.3582948537973,41.1350423072275,-0.161692198502572,NA
"2020-02-10",96.0199966430664,98.0999984741211,95.8499984741211,97.7099990844727,591100,84.7421875,85.6207481384277,NA,NA,85.1467248963602,85.3126572720346,47.3196010829625,-0.194499129414316,NA
"2020-02-11",97.5800018310547,98.2600021362305,97.3899993896484,98.0400009155273,463400,85.0283966064453,85.64026222229,NA,NA,85.1285205440656,85.2916009264354,48.5908167841043,-0.191203331392975,NA
"2020-02-12",98.0999984741211,99,96.9400024414062,97.8099975585938,391300,84.8289108276367,85.6628112792969,NA,NA,85.0824267415381,85.2573275857836,47.7263631370275,-0.205144647619326,NA
"2020-02-13",97.5500030517578,98.5,97.1999969482422,98.3000030517578,474400,85.2538909912109,85.7109451293945,NA,NA,85.1088058568724,85.2570730232227,49.7762869964239,-0.173906001100821,NA
"2020-02-14",98.1399993896484,98.4499969482422,97.5699996948242,98.1800003051758,373900,85.1498107910156,85.6983688354492,NA,NA,85.115114308279,85.2491276726888,49.2667298544917,-0.157202036042314,NA
"2020-02-18",98.4400024414062,98.7200012207031,96.8399963378906,97.120002746582,1222700,84.2304992675781,85.6151103973389,NA,NA,84.9790196866327,85.1736737167547,44.8950520830671,-0.228537788295091,NA
"2020-02-19",103.870002746582,105.580001831055,101.779998779297,103.669998168945,2959100,89.9112014770508,85.7486724853516,NA,NA,85.7378168851586,85.5246016989989,65.3536509270127,0.249302752569536,NA
"2020-02-20",103.5,103.949996948242,98.4100036621094,99.8099975585938,1307800,86.5634994506836,85.7308933258057,NA,NA,85.8648449721624,85.6015570880125,52.891322976588,0.307573709061382,-0.0839231856373888
"2020-02-21",99.3300018310547,99.620002746582,96.5,96.5800018310547,944000,83.7621459960938,85.5583042144775,NA,NA,85.541352821998,85.4653044145371,45.1351115599936,0.088981614214001,-0.0493422256671108
"2020-02-24",94.4700012207031,95.6999969482422,92.8199996948242,95.3600006103516,1044300,82.7040786743164,85.3748741149902,NA,NA,85.1048491069701,85.2607691745207,42.5944418145231,-0.182874338409378,-0.0760486482155642
"2020-02-25",95.4599990844727,96.5400009155273,91.2300033569336,92,1183700,79.7900085449219,85.0960426330566,NA,NA,84.2871813281934,84.8555276464023,36.5004328166229,-0.669781137390602,-0.194795146050572
"2020-02-26",91.4499969482422,93.5400009155273,90.3199996948242,90.379997253418,970800,78.3850250244141,84.5956214904785,NA,NA,83.3791572814582,84.3762311558847,33.9764625486148,-1.18169994175779,-0.392176105192015
"2020-02-27",89.5899963378906,91.2600021362305,88.5100021362305,89.2799987792969,1346200,77.4310150146484,84.1077754974365,NA,NA,82.4640584711797,83.8617707009783,32.341123855531,-1.66668580703154,-0.64707804555992
"2020-02-28",87.7300033569336,88.8600006103516,85.4400024414062,88.3899993896484,2043500,76.6591186523438,83.6338050842285,NA,NA,81.5709908067434,83.3282409195979,31.0393575623135,-2.10882900378282,-0.9394282372045
"2020-03-02",90,93.5500030517578,89.4000015258789,93.4700012207031,1475000,81.0649185180664,83.4828987121582,NA,NA,81.4931335315623,83.1605874083734,44.7172202943867,-2.00510112876277,-1.15256281551615
"2020-03-03",93.6100006103516,94.9400024414062,89.3899993896484,90.0699996948242,1399600,78.1161651611328,83.1338176727295,NA,NA,80.9735999361116,82.7869265011704,39.1240379279579,-2.19035376924289,-1.3601210062615
"2020-03-04",91.4300003051758,93.5199966430664,90.0999984741211,93.4100036621094,881600,81.0128936767578,82.8979183197021,NA,NA,80.9796451269803,82.655516662325,46.2380301099446,-2.02753742643847,-1.4936042902969
"2020-03-05",91.129997253418,91.4400024414062,87.129997253418,89.379997253418,1512800,77.5177383422852,82.5223854064941,NA,NA,80.447044083181,82.2749404904702,40.1424530684677,-2.22169277351334,-1.63922198694018
"2020-03-06",86.8300018310547,87.9800033569336,84.9599990844727,87.5199966430664,1114700,75.9045639038086,82.0744323730469,NA,NA,79.7482009786622,81.8030607433101,37.6738298650463,-2.51195951102104,-1.81376949175636
"2020-03-09",81.8399963378906,83.6600036621094,79.5599975585938,81.1600036621094,1173800,70.3886489868164,81.4222358703613,NA,NA,78.3082699029936,80.9575487613476,30.7177937432541,-3.27242968554263,-2.10550153051361
"2020-03-10",83.3600006103516,84.7799987792969,81.0299987792969,84.4199981689453,1289400,73.2160034179688,80.8459266662598,NA,NA,77.5248442899129,80.3841009581344,37.1260541577679,-3.55699278108571,-2.39579978062803
"2020-03-11",82.3499984741211,83.0400009155273,79.4700012207031,80.5100021362305,1103500,69.8249282836914,80.0857532501221,NA,NA,76.3402418274173,79.6019400192867,33.1639447204698,-4.09751092885323,-2.73614201027307
"2020-03-12",75.9499969482422,77.8600006103516,72.379997253418,72.879997253418,1602900,63.2075614929199,79.0046857833862,NA,NA,74.3198294682638,78.3875416099262,27.088648140565,-5.18923295477777,-3.22676019917401
"2020-03-13",75.0699996948242,77.7200012207031,73.25,77.3399963378906,1430200,67.6043853759766,78.1222105026245,82.4322652435303,NA,73.2866842232965,77.5887892963003,35.5383479265814,-5.54475087447837,-3.69035833423488
"2020-03-16",69,73.5,67.5,70.8499984741211,1940400,61.9313430786133,76.9612871170044,81.9651204681396,NA,71.539708662576,76.4289784653605,30.6093183762767,-6.39714137354385,-4.23171494209667
"2020-03-17",71.7300033569336,75.7300033569336,70.6500015258789,73.9300003051758,1600300,64.6236419677734,75.9809442520142,81.5627495574951,NA,70.4756984018372,75.5545090951689,35.202507431282,-6.72204843119875,-4.72978163991709
"2020-03-18",70.3899993896484,71.9599990844727,65.620002746582,71.7099990844727,1270500,62.6830863952637,74.6195384979248,81.1219145202637,NA,69.2768350162105,74.6010703766574,33.4821676578386,-7.13694231673229,-5.21121377528013
"2020-03-19",71.3899993896484,73.5299987792969,68.8399963378906,70.1100006103516,1091200,61.284496307373,73.3555883407593,80.6557093048096,NA,68.0472444456201,73.6146574826363,32.2585804484612,-7.56291372860005,-5.68155376594411
"2020-03-20",70.8499984741211,70.8499984741211,65.7099990844727,66.0299987792969,1709000,57.7180938720703,72.0533857345581,80.1275431060791,NA,66.4581443573817,72.437134252224,29.3164783105369,-8.25403980508625,-6.19605097377254
"2020-03-23",65.9100036621094,65.9100036621094,61.0400009155273,63.6300010681152,1658400,55.6202125549316,70.6991924285889,79.5504808044434,NA,64.7907702339278,71.1914363487209,27.715203694015,-8.99078097461095,-6.75499697394022
"2020-03-24",66.6399993896484,70.8099975585938,65.2200012207031,70.370002746582,1219900,61.5117797851562,69.7852809906006,79.1068605041504,NA,64.286310164886,70.4744247514198,37.9631808428249,-8.78065285152835,-7.16012814945785
"2020-03-25",70.4499969482422,73.7900009155273,66.4700012207031,71.7099990844727,1551400,62.6830863952637,69.0001840591431,78.6677599334717,NA,64.0396603541749,69.8972885768897,39.7907705179787,-8.38033683705939,-7.40416988697816
"2020-03-26",72.1600036621094,74.9499969482422,71.0800018310547,74.2300033569336,1469500,64.8858642578125,68.3729265213013,78.2779186248779,NA,64.1698455701192,69.5260719606618,43.1808412954186,-7.70391054678481,-7.46411801893949
"2020-03-27",72.0400009155273,76.1800003051758,70.2600021362305,73.5299987792969,1260700,64.2739944458008,67.7536703109741,77.8775742340088,NA,64.1858684740702,69.1370291817832,42.4655945151244,-7.16137324138535,-7.40356906342866
"2020-03-30",73.870002746582,77.2300033569336,72.4100036621094,76.6900024414062,1117700,67.0362014770508,67.0522344589233,77.5102715301514,NA,64.6243812437595,68.981412314766,46.7534319909795,-6.31623929519606,-7.18610310978214
"2020-03-31",76.0400009155273,76.9800033569336,74.5699996948242,74.9599990844727,1023300,65.5239868164062,66.422625541687,77.1028379058838,NA,64.7627821010898,68.7253067222949,44.7855871207381,-5.76574308677423,-6.90203110518056
"2020-04-01",71.9899978637695,74.4800033569336,70.2099990844727,71.4100036621094,1244300,62.4208602905273,65.4930238723755,76.6064559173584,NA,64.4024864379263,68.2583106903121,40.9743966577369,-5.6488714903591,-6.65139918221627
"2020-04-02",70.9100036621094,73.6600036621094,70.629997253418,73.4599990844727,1345900,64.2128143310547,64.827777671814,76.1523305511475,NA,64.3733061137922,67.95864429333,43.9411317790666,-5.27576471958803,-6.37627228969062
"2020-04-03",73.3499984741211,74.0999984741211,70.6500015258789,71.5599975585938,1112400,62.5519523620605,64.1601470947266,75.6590910339356,NA,64.093097844295,67.5581485947175,41.8419888309199,-5.12899009593848,-6.12681585094019
"2020-04-06",74.3499984741211,76.1800003051758,74.1100006103516,75.4400024414062,1387900,65.9435348510742,63.9378913879395,75.2505081176758,NA,64.3777804607226,67.4385475766698,47.3710225061124,-4.53860177292149,-5.80917303533645
"2020-04-07",77.5199966430664,78.4800033569336,73.629997253418,74.2300033569336,1484200,64.8858642578125,63.5213844299316,74.8408926391602,NA,64.4559471987364,67.2494599234211,45.905353992914,-4.15395562710209,-5.47812955368958
"2020-04-08",74.6900024414062,77.7300033569336,74.0500030517578,77.3600006103516,1106100,67.6218490600586,63.41123046875,74.4254606628418,NA,64.9430090235552,67.2770443039128,50.1979330380346,-3.46928927170755,-5.07636149729317
"2020-04-09",78.7699966430664,79.7399978637695,77.6100006103516,78.6500015258789,1327000,68.7494659423828,63.6883256912231,74.0566912841797,NA,65.5286177802979,67.3861125734291,51.8923139800593,-2.7564949545162,-4.61238818873778
"2020-04-13",78.5699996948242,78.5699996948242,76.8399963378906,77.8199996948242,1060200,68.0239562988281,63.7093042373657,73.6943998718262,NA,65.912516013918,67.433360256792,50.697187523075,-2.25532916805944,-4.14097638460211
"2020-04-14",79.2200012207031,82.4100036621094,78.9199981689453,81.9899978637695,1030300,71.6690292358398,64.196188545227,73.4461195373535,NA,66.7981334326752,67.7471135144992,56.1601430900832,-1.40076828752412,-3.59293476518651
"2020-04-15",79.9400024414062,80.4100036621094,77.6500015258789,77.9300003051758,1090000,68.1201095581055,64.3710119247437,73.1065660095215,NA,67.0015143750491,67.7747428510627,50.3146028616035,-1.14087998491237,-3.10252380913168
"2020-04-16",78.129997253418,79.0800018310547,77.3199996948242,78.6600036621094,1122200,68.7582168579102,64.674768447876,72.7671127319336,NA,67.2717762954892,67.8475927774958,51.2962182515048,-0.848691100795496,-2.65175726746445
"2020-04-17",80.9800033569336,83.25,80.5199966430664,82.1100006103516,2604900,71.77392578125,65.1992399215698,72.5020233154297,NA,67.964414677914,68.1384322592554,55.7460633624197,-0.255388296401227,-2.1724834732518
"2020-04-20",81.4100036621094,81.7399978637695,79.5299987792969,80.0500030517578,863600,69.9732513427734,65.811997795105,72.2042158508301,NA,68.2734664725077,68.2743447839604,52.6526839837052,-0.00128644435252179,-1.73824406747195
"2020-04-21",78.5699996948242,79.4599990844727,77.7300033569336,78.0400009155273,913100,68.2162551879883,66.4417999267578,71.8998893737793,NA,68.2646647364278,68.2700418509254,49.7516881920607,-0.00787624315417013,-1.39217050260839
"2020-04-22",79.5699996948242,79.9499969482422,78.5100021362305,78.9599990844727,622700,69.0204467773438,66.8172332763672,71.5854545593262,NA,68.3809388965687,68.3256274010305,51.0802572930804,0.0809527810313071,-1.09754584588045
"2020-04-23",78.6699981689453,80.5299987792969,78.6699981689453,79.3000030517578,661300,69.3176651000977,67.1489622116089,71.2712399291992,NA,68.5250506201886,68.3991116750355,51.5897067707485,0.184123656095747,-0.841211945485212
"2020-04-24",79.7300033569336,80.3499984741211,78.379997253418,78.9199981689453,719200,68.9854888916016,67.3539434432983,70.9543714904785,NA,68.595887277329,68.4425470244108,50.9510787520246,0.224042294719973,-0.628161097444175
"2020-04-27",78.7799987792969,81.25,78.2900009155273,80.7399978637695,994100,70.5763626098633,67.6690618515015,70.6608209228516,NA,68.9005757900266,68.600607438148,53.8947363105064,0.437267778057349,-0.41507532234387
"2020-04-28",82.2699966430664,83.9700012207031,81.6999969482422,83.4000015258789,1092000,72.9015579223633,67.9623296737671,70.4158558654785,NA,69.5161115026938,68.9191963629047,57.8741150748661,0.866108676958421,-0.158838522483412
"2020-04-29",86.0500030517578,87.5,82.6100006103516,82.9100036621094,1778600,72.4732284545898,68.3097917556763,70.1807104492188,NA,69.9710525722163,69.1824579993258,56.8998456922729,1.13987648848521,0.100904479710313
"2020-04-30",82.25,82.3600006103516,79.620002746582,81.1600036621094,1527400,70.943489074707,68.7359231948853,69.8013562011719,NA,70.1206581879841,69.3129047456503,53.4397860983244,1.1653723722846,0.313798058225171
"2020-05-01",79.7399978637695,81.1600036621094,79.2200012207031,79.8099975585938,1089200,69.7634735107422,69.0134561538696,69.465355682373,NA,70.0657066991776,69.3462802097312,50.8700437956391,1.03744063455256,0.458526573490648
"2020-05-04",79.1100006103516,80.0599975585938,78.7600021362305,79.7200012207031,1029600,69.6847991943359,69.3700984954834,69.1838087463379,NA,70.0071055445866,69.3713556900723,50.6950107667169,0.916444328051802,0.550110124402879
"2020-05-05",80.1800003051758,81.7900009155273,79.9100036621094,80.7600021362305,1014400,70.5938568115234,69.6026145935059,68.941604309082,NA,70.0973749702692,69.4619113286983,52.719355178572,0.914837541057323,0.623055607733767
"2020-05-06",81.2900009155273,81.75,78.6399993896484,78.7300033569336,813400,68.8194122314453,69.7992919921875,68.7221923828125,NA,69.9007653181424,69.4143188029759,48.5307781835019,0.700786989709279,0.63860188412887
"2020-05-07",79.2699966430664,80.1800003051758,77.9800033569336,78.0400009155273,950000,68.2162551879883,69.829012298584,68.518816986084,NA,69.6416099135033,69.3255733500138,47.1592155860612,0.455872989169381,0.602056105136972
"2020-05-08",79.5,81.4800033569336,78.5100021362305,81.3399963378906,1063900,71.1008529663086,69.9465816497803,68.3922137451172,NA,69.8661088447041,69.4570755438134,53.8733473784393,0.588900839386319,0.599425051986842
"2020-05-11",80.4800033569336,81.7200012207031,80,80.8300018310547,722200,70.6550598144531,70.0781368255615,68.2721325683594,NA,69.9874859169732,69.5458151194164,52.7576690017522,0.635078899856834,0.60655582156084
"2020-05-12",81.0299987792969,81.6800003051758,79.4199981689453,79.4199981689453,643600,69.4225540161133,69.9658130645752,68.0392852783203,NA,69.9005733168409,69.5366846673198,49.6935519161952,0.523304571194361,0.589905571487544
"2020-05-13",78.9800033569336,79.2600021362305,77.0100021362305,78.1699981689453,968900,68.3298950195312,69.9763023376465,67.8435598754883,NA,69.6589305018702,69.4472928415577,47.0828182674475,0.30474573111916,0.532873603413867
"2020-05-14",77.3499984741211,77.6500015258789,76.0199966430664,77.3000030517578,1062800,67.5694274902344,69.9168628692627,67.5746905517578,NA,69.3374685000801,69.3081917044227,45.2990741048694,0.0422414651680247,0.434747175764699
"2020-05-15",77.3000030517578,79.3000030517578,76.5100021362305,78.0299987792969,2454700,68.2075271606445,69.7385429382324,67.388486328125,NA,69.1636313709361,69.2266609974761,47.1097400929467,-0.0910481967955734,0.329588101252644
"2020-05-18",80.1399993896484,82.3300018310547,79.6399993896484,81.8899993896484,877200,71.5816192626953,69.8189613342285,67.3020274353027,NA,69.5356295081299,69.4011023504553,55.4980717276216,0.193840087719677,0.302438498546051
"2020-05-19",82.0500030517578,83.2099990844727,81.5699996948242,82.0500030517578,960100,71.7214889526367,69.9942230224609,67.3286842346191,NA,69.8719155765155,69.5729828395058,55.8109432135516,0.429667846352544,0.327884368107349
"2020-05-20",82.8199996948242,84.0599975585938,82.4199981689453,83.870002746582,962500,73.3123931884766,70.2088203430176,67.3306120300293,NA,70.4012198245096,69.8499761986888,59.3146690661776,0.789182267224708,0.420143947930821
"2020-05-21",83.870002746582,84.9000015258789,83.5899963378906,84.1999969482422,774100,73.6008377075195,70.4229789733887,67.4061302185059,NA,70.893468729588,70.1278177919355,59.934943782336,1.0917934733462,0.554473853013898
"2020-05-22",83.8600006103516,84.4899978637695,83.629997253418,83.8899993896484,688800,73.3298797607422,70.6401985168457,67.6085765838623,NA,71.2683011959194,70.3650075674027,59.0246038537076,1.28372561837851,0.700324206086819
"2020-05-26",85.2099990844727,87.4899978637695,85.2099990844727,86.629997253418,946000,75.7249374389648,70.8976272583008,67.7709876251221,NA,71.9539375410033,70.7620394097406,64.2006422798853,1.68437504233183,0.897134373335822
"2020-05-27",87.5,88.629997253418,86.6500015258789,88.129997253418,1061700,77.0361251831055,71.1043556213379,68.0730832672119,NA,72.7358125628652,71.226786504064,66.681986517932,2.11862156481697,1.14143181163205
"2020-05-28",89.5100021362305,91.4300003051758,88.4599990844727,90.9100036621094,2095300,79.4661712646484,71.4540027618408,68.3699338531494,NA,73.7712523631396,71.8371113011443,70.7310389579799,2.69239815878348,1.45162508106234
"2020-05-29",90.6800003051758,91.129997253418,89.6399993896484,90.1699981689453,2731700,78.8193435668945,71.8477954864502,68.692658996582,NA,74.5478817791019,72.3543136911999,68.3499729692829,3.03170326134787,1.76764071711944
"2020-06-01",90.3899993896484,91.9199981689453,89.8000030517578,90.5400009155273,951200,79.1427536010742,72.3167594909668,69.0498241424561,NA,75.2547851363284,72.8571610919313,68.9134592626127,3.29085570788539,2.07228371527263
"2020-06-02",90.8499984741211,92.5500030517578,90.5,92.4400024414062,1003100,80.8035736083984,72.8726982116699,69.5115337371826,NA,76.1084449012622,73.4457842412992,71.6999069596453,3.62534172310705,2.38289531683952
"2020-06-03",93.4899978637695,96.5100021362305,92.6399993896484,95.7200012207031,1356900,83.6706924438477,73.5265399932861,70.0725433349609,NA,77.2718676001215,74.2031848488954,75.7422791832882,4.13551353284238,2.73341896004009
"2020-06-04",95.379997253418,95.4300003051758,92.870002746582,93.2699966430664,1226700,81.5290832519531,74.1620235443115,70.4728894042969,NA,77.9268238542495,74.7458439898626,67.9362653225503,4.25572807073828,3.03788078217973
"2020-06-05",95.629997253418,97.2799987792969,94.1699981689453,96.5299987792969,1116700,84.3787231445312,74.9701469421387,70.9068021392822,NA,78.919423745062,75.4593905939122,72.0621606629978,4.58529167001915,3.34736295974761
"2020-06-08",96.620002746582,99.3399963378906,96.620002746582,99.3000030517578,1100200,86.8000411987305,75.7551063537598,71.3450856781006,NA,80.1318264302418,76.2994387868617,75.0052257175934,5.02282546806889,3.68245546141187
"2020-06-09",98.129997253418,98.9100036621094,97.1399993896484,98.129997253418,830000,85.7773132324219,76.5112190246582,71.775152053833,NA,81.0003628613464,77.0015035606069,71.5754621539041,5.19322236038169,3.98460884120583
"2020-06-10",98.5400009155273,98.5400009155273,96.3300018310547,96.9400024414062,868500,84.7371292114258,77.2769477844238,72.1291706085205,NA,81.5752499921279,77.5745128680749,68.1615911309449,5.15728294788866,4.2191436625424
"2020-06-11",94.7699966430664,94.870002746582,91.3000030517578,91.4199981689453,928200,79.911979675293,77.8560520172119,72.4169304656982,NA,81.3193622510763,77.7476585574985,55.0458505616556,4.59396946460628,4.29410882295518
"2020-06-12",92.629997253418,93.5,90.120002746582,91.6699981689453,627000,80.6687774658203,78.5110195159912,72.7818888092041,NA,81.2192722841139,77.9640377358927,56.4609463699574,4.17530266871045,4.27034759210623
"2020-06-15",91.6999969482422,94.0100021362305,90.5999984741211,93.5699996948242,951400,82.3407592773438,79.2176811218262,73.1444477081299,NA,81.3918087446108,78.2882393315558,59.4945958937632,3.96428561882867,4.20913519745072
"2020-06-16",95.5699996948242,95.9599990844727,92.7799987792969,95.0699996948242,1059000,83.6607360839844,79.8216369628906,73.5666233825684,NA,81.7408744891298,78.6862020539579,61.7598919368744,3.88209413523,4.14372698500657
"2020-06-17",95.8099975585938,96.5199966430664,94.9800033569336,95.9700012207031,838900,84.4527130126953,80.4581981658935,73.9368069458008,NA,82.1580804158322,79.1133510138643,63.0935520396469,3.84856583996078,4.08469475599742
"2020-06-18",95.2300033569336,95.9800033569336,94.4199981689453,95.1800003051758,729900,83.7575378417969,80.9804553985596,74.3142404174805,NA,82.4041507890575,79.4573648529705,61.0798715204225,3.70863788591511,4.00948338198096
"2020-06-19",96.7399978637695,98.3399963378906,94.8099975585938,98.3399963378906,3615800,86.5383071899414,81.6273288726807,74.6925695800781,NA,83.040174850732,79.9818791001535,65.7841052421884,3.82373580739319,3.9723338670634
"2020-06-22",97.2300033569336,98.6999969482422,96,97.5299987792969,1463900,85.8255081176758,82.2521102905273,75.034090423584,NA,83.468687661031,80.4147405088588,63.6600375298403,3.7977454541879,3.9374161844883
"2020-06-23",98.2099990844727,98.9499969482422,97.7099990844727,97.7300033569336,928700,86.0015335083008,82.7659400939941,75.3936419677734,NA,83.8583562529187,80.828577027336,63.9694311672002,3.74840104454393,3.89961315649943
"2020-06-24",96.7300033569336,97.2300033569336,94.3099975585938,95.2900009155273,765700,83.8543548583984,83.1068515777588,75.6373484802246,NA,83.8577406537617,81.0527087185258,57.5346480810796,3.46075039265743,3.81184060373103
"2020-06-25",94.7300033569336,96.3199996948242,94.0599975585938,96.2300033569336,591500,84.6815414428711,83.3676200866699,75.9685771179199,NA,83.9844792367016,81.3215111425514,59.2358647977269,3.27461708069121,3.70439589912306
"2020-06-26",96,96.3600006103516,94.379997253418,94.8600006103516,872100,83.475944519043,83.6004501342773,76.2629316711426,NA,83.9062431262926,81.4810988000693,55.7315025102259,2.97632746972876,3.5587822132442
"2020-06-29",94.9000015258789,96.2300033569336,94.5699996948242,96.1500015258789,1559000,84.6111373901367,83.8738693237305,76.5196759033203,NA,84.0146883976532,81.7129535104447,58.2368595211173,2.81685435212464,3.41039664102029
"2020-06-30",96.6699981689453,98.0699996948242,96.1800003051758,97.5,1003500,85.7991256713867,84.1236469268799,76.8361933898926,NA,84.2892172089968,82.0156329297737,60.7409055192528,2.77213526007889,3.28274436483201
"2020-07-01",98.0100021362305,98.6399993896484,97.0400009155273,97.129997253418,780000,85.4735412597656,84.2137893676758,77.1813391113281,NA,84.4714209091151,82.2717742875509,59.6847003195373,2.67363459778582,3.16092241142277
"2020-07-02",98.0599975585938,98.7900009155273,97.1399993896484,97.5299987792969,577700,85.8255081176758,84.4286106109619,77.5174403381348,NA,84.6797420181244,82.5350138305231,60.4846374595317,2.59856767214617,3.04845146356745
"2020-07-06",98.8000030517578,99.4499969482422,98.2099990844727,99.0800018310547,819600,87.1895141601562,84.5691501617432,77.8748773193359,NA,85.0658608092062,82.8797916327182,63.5066669984804,2.63763835963253,2.96628884278047
"2020-07-07",98.0199966430664,99.5500030517578,97.9000015258789,98.7200012207031,580800,86.8727035522461,84.5727832794189,78.2326216125488,NA,85.3438366158278,83.1755628860165,62.3146269736921,2.6068639087933,2.89440385598303
"2020-07-08",99.0299987792969,99.3499984741211,97.3600006103516,98.1800003051758,547900,86.3974990844727,84.6037925720215,78.549044342041,NA,85.5059385340808,83.4142248266429,60.4808156891908,2.50762230517043,2.81704754582051
"2020-07-09",98.25,98.4899978637695,96.0500030517578,96.9199981689453,758100,85.2887191772461,84.6313720703125,78.7967875671387,NA,85.4725201714909,83.5530762600209,56.3164449313609,2.29727497464791,2.71309303158599
"2020-07-10",96.629997253418,97.1399993896484,95.2699966430664,97.0899963378906,779500,85.4383087158203,84.9076885223389,79.0560891723633,NA,85.4672568706185,83.6927231085987,56.7491253109147,2.12029636043412,2.59453369735562
"2020-07-13",97.75,98.6399993896484,96.3600006103516,96.4899978637695,809900,84.9103164672852,85.1197654724121,79.3354257202148,NA,85.3815737316441,83.7829152092421,54.6900667978165,1.90809608189149,2.45724617426279
"2020-07-14",95.7799987792969,97.9599990844727,95.3300018310547,97.8399963378906,724000,86.0983047485352,85.3076427459717,79.6621223449707,NA,85.4918400419351,83.954425545486,58.3517096968925,1.83124890255613,2.33204671992146
